reviews,scores
맛있게 잘 먹었습니다,5
맛있어요오오오오오오,5
여기 제가 정말 좋아하는 집이에요.  이 가게 부근에 친구가 살아서 소개받은 집인데 근방에선 맛집으로 이미 소문이 난 집이더라구요.  그래서 배ㅇ에서 종종 주문해서 먹었는데 배ㅇ에서 배달이 막혔더라구요. 몇달 됐어요. 고객센터에 문의해보니 가게 쪽에서 ㄷㅅ동 배달을 막아놓으셨더라구요ㅠ   너무 멀어서 별 생각을 다하며 동네 친구들한테도 소개해줬는데 다들 아쉬워하며 산지 몇달 됐어요. 근데 혹시...? 싶어서 어제 요기요 어플 깔아서 보니 세상에 요기요에선 배달이 되더라구요 ㅠㅠㅠ   반가워서 대짜 시켰는데 금방 다 먹었어요 ㅎㅎ,5
치즈 꼭 추가해서 드세요^^,5
맛있지만 생각보다 좀 맵네요 ~~,5
매운게 땡길땐 불닭!̆̈,5
맛있게 먹었습니다,5
순한맛도 많이 매워요,5
맛있습니다!!! 꼼장어는 요기!!,5
맛있게 잘 먹었습니다,5
맛있게 잘 먹었습니다!,5
배달 짱빠르고 닭발 통통해서 맛나네요,5
술안주로 좋아요,5
으아아앙 맛있오~~,5
맛나요 ㅎㄹㅎㅎㅎㅎ,5
맛있게 잘먹었습니다,5
맛있어요 또 시킬의향있어요,5
저한테는 이정도 맵기가 딱 좋았던거 같아요,5
꼼장어 시켰는데 불향 굳굳 ㅠ 맵기도 선택가능해서 제 입맛에 딱 맞는 맵기로 잘 먹었숩니다 !,5
신화불닭 이곳에서 한달에 많으면3번정도 시켜먹는데요  오늘 오픈시간2시에 마춰 시켜서일까요 주방장님이 준비가덜되셨을까요?  콩나물냉국?은 하루지나도 콩나물이 아삭하던데 물러터져서 미끌하고 통닭발은 미지근한것도 아니고 차갑더군요 숯불에잠깐 얻힌셨나바요 너무차가워서 비린내 나서 못먹겟더군요  자주시켜먹는 애정잇는곳이 였는데 오늘은 너무 실망스러워서 남겨보네요,5
간만에 주문해서 맛있게 먹었어요,5
진짜 늘 맛있게 먹고있어요,5
맛있게 잘 먹엇습니다,5
안매운맛이 맛있어요  주먹밥이랑 먹으면 꿀맛,5
맛있는 매운맛~ 잘 먹었습니다..,5
꽤 맛있고 괜찮았어요!~ 감사합니다,4
진짜 신화불닭 존맛.. 새벽에 매운 거 땡길 때마다 진짜 너무 존맛.. 매워서 먹기 힘든데 맛있어...,5
항상 잘먹고 있어요~~!,5
적당하게 매워서 좋았어요,5
배달이 빨리오고 맛있고해서 좋습니다,5
맛있었어요  맵찔이한테 딱,5
사진도 못 찍고 먹었어요ㅜㅜ!! 최고최고 다음에도 먹을게요,5
오랜만에 맛있게 잘 먹었습니다 ~,5
오랜만에 먹었는데 맛있게 잘먹었습니다. 안주로 딱이에요~~,5
괜찮은거 같아요,4
비오는 날이라 그런지 음식이 많이 흔들려있었어요. 맛은 변함없구요.,5
불닭만 먹다가 간만에 닭발 먹었는데 맛있어요!,5
신림 오랜 맛집 종종 먹어요,5
역시나 믿고먹는 닭발 신화불닭 내 최애 두번째 음식💖💖 덕분에 어제 술 조지고 기절했다는… 0단계로 먹었는데 맵찌리는 웁니다ㅜㅜ 그래도 매운거 좋아👊,5
너무 맛있어요 ㅠㅠ 자꾸 생각나서 또 시켜먹었어유,5
맛있어요 양도 후기 보니까 적다고 ㄹ해서 걱정했는데 안 적은데요..?,5
양이…너무 적어요 좀 많이 맵고 양과 퀄리티에 비해 오래걸려요  같은 가격에 다른데에서 더 잘 먹을듯여,1
맛있습니다!! 1단계했는데도 꽤 매워요 그래도 닭발은 매워야 맛있는것 같아요 계란찜+주먹밥까지 맛있게 잘먹었어요 닭발 생각날땐 여기서 시켜먹어야겠어요,5
배달 빠르고 맛있어요,5
매콤한거 먹고 싶을때 딱 좋아요!,5
시켜 먹을 때 마다 대만족,5
"닭발 쫀득하고 맛있어요, 꼼장어도 물론이고 이집 정말 맛집이네요 여기는 진짜 리뷰이벤트가 아니더라도 리뷰 작성을 했을 것 같네요 많이 파세요 사장님 !!",5
맵찔이인데도 맛있게 잘먹었습니다,5
역시 맛있어요 닭발 진짜 믿고 먹습니다 ㅠㅠ❤️,5
배달문제있었는데 잘처리해주시고 잘먹었습니다,5
배달 완전 빨리 왔어요... 60분 예상이라했는데 30분도 안되어 온거같아요...,5
신화불닭은 정말  최고에요..,5
진짜 너무 맛있었어요! 야들야들한게 최고였습니다 매운거 먹고싶었는데 딱이였네요 >_< 싹싹 비웠습니다 그리고 포장이 진짜 깔끔하게 와서 키트같은거 받은줄.. 넘 좋았습니다!,5
진짜 스트레스 풀이로 이만한 맛 없는것같아요!! 오래오래 번창하세요!!,5
잘먹었습니다 배달할때 콩나물국이나 계란찜 중 하나가 봉지안에 살짝 흐른거같네요,5
맛있게 잘 먹었습니다~,5
마싯서요!!!!!!!,5
잘먹엇습니다 감사합니다,4
맛있어요~~ 맵찔이에겐 약간 매운맛도 맵네요 ㅎㅎ,5
너무 맛있게 잘먹었습니다~,5
맛있게 잘먹었습니다. 감사합니다.,5
맛있어서 이틀연속시켯어요..,5
닭발 최애 맛집. 스트레스 확 풀려요!!,5
너무 맛있게 잘먹었습니다👍,5
며칠전에 먹었을땐 냄새가 너무 났는데 이번엔 깔끔하고 맛있렀습니다!,5
진짜 항상 느끼는건데 너무 맛있어요ㅠㅠㅠㅠㅠㅠ 특히 똥집 은혜롭네요,5
하..이렇게 맛있으면 반칙,5
맛있게매워요!!! 잘먹었습니다!!!,5
매운게 땡길땐 신화불닭!̆̈  늘 맛있어요!,5
맛있습니다 야식으로먹기좋네요,5
무뼈닭발은 처음인데 맛있네요. 잘 먹었어요.,5
맛은 변함없이 최고에요. 양은 좀 적게와서 별4개,5
오늘도 역시 잘먹었습니다.,5
꼼장어랑 무뼈닭발 먹어봤어요 무도2개 콩나물국도 2개씩 여유있게 챙겨주시고 배송도 빨라서 좋았어요 특히 꼼장어가 내 입맛에 맞아서 정말 맛있게 먹었네요,5
맵고 맛있어요. 배달도 정말 빨랐어요. 맛있게 잘 먹었어요 ^^,5
저한텐 조금 매웠지만 맛있게잘먹었습니다.,5
맛있게 먹었어요!♡,5
너무 맛있어요 저한테는 조금 매웟어용,5
어머니가 드시고 싶다 하여 주문했습니다. 양은 적으나 맛은 괜찮다고 하시네요. 포장도 깔끔하고 배달도 엄청 빠르네요.,5
닭발 상태가 많이 안좋고 배달은 계란찜 터져서 오고 새벽에 시키는데 짜증나네요,2
항상 맛있어요. 잘 먹었어요.,5
어제 시켜먹은 닭발 넘 맛있어요,5
맛있게 잘 먹었어요 또 시킬게요,5
맛있어요 @…………,5
맛있어요 ㅎㅎㅎㅎㅎ,5
꼬소하이 맛 쥑입니다,5
맛있습니다 그런데 이벤트 콜라 안주셨네요..맛은 정말 맛있어요 다음에 꼭 부탁해유,5
오늘도 역시 맛있네요^^,5
너무맛있어요 자주 시켜먹어여,5
맛있었어요~~~~~,5
엄청 매콤하고 맛있는 닭발!,5
배달도 빠르고 맛있어요 ㅠㅠ 딴데서 닭발 안시켜먹게됨,5
너무너무 맛있어요 요청사항도 꼼꼼히 봐주셔서 감사합니다 :),5
제가 매운걸 좋아하는데 딱 좋아요~~~,5
，，，，，，，，，，，,5
"새벽에 갑자기 땡겼는데, 잘 먹었습니다~",5
맛있는데 순한맛인데 매워요 ㅠ ㅠ 요청사항에 젓가락도 썼는데 다음에는 부탁드려유!,5
야무지게 잘 먹었습니다 ~,5
이 닭발 진짜 상직적이다. 진짜 쎈데요? 리스펙 !!,5
너무너무 맛나요!!! 오랜만에 매운거 먹어서 그런지 속은 아프지만 맛있는 맛ㅠㅠ,5
배부르게 맛있게 잘먹었어요,5
꼼장어 쫄깃한게 맛있어요~ 콩나물 국도 시원하고 계란찜도 큼직하니  매운 꼼장어에 딱이네요~~ 맛있게 잘 먹었습니다^^ 더 대박나세요~,5
저번에는 국물닭발 먹었는데 솔직히 3단계도 안 맵고 닭발도 너무 익어서 별로였는데 마땅히 시킬데도 없고 그냥 다시 시켯는데 대박이네요. 3단계도 여전히 맵지는 않지만 양념이 꾸덕하니 근래 닭발 중 제일 맛있었습니다,5
ㅌㅇㅇㅇㅇㅇㅇㅇㅇㅇ,5
역시 관악구에선 제일 맛있는듯ㅋ 쿨피스 엄청 큰거 주셔서 감사해요!,5
맛잇어용 배달도 빠르고 맛도좋아요,5
새벽에 닭발먹고싶을때 짱이네요 맛있고 양도많고,5
먹다가 리뷰생각이 나서 쓰네요 ㅋㅋ.. 다음엔 먹기전에 찍을게요. 2번째 시켜먹는데 맛있게 먹고 있습니다~ 대자로 시켜야 저한텐 양이맞네요. 이틀치로 시켜먹는편이라서요. 또시킬게요.,5
아 사진리뷰 까먹었네요.. 오늘 주문하고 사진리뷰 다시남길께요 ㅋㅋ.. 맛있었습니다 ㅎㅎ,5
완전 맛있어요 근데 전 3단계인데도 좀 더 매웠음 좋겠네요 제가 매운걸 넘 좋아해서요 자주 이용할께요,5
매콤하고. 정말맛잇어요.   또먹고싶은. 맛,5
좀 더 매운맛을 시킬걸 그랬어요^^  그래도 맛있어요 오돌뼈 주먹밥 달고맵고 짱!,5
넘 맛있게 잘먹었습니다..^^,5
일단 비오는날 배달 시킨 잘못이긴한데 통닭발이 너무 심하게 식어서 왔어요. 하필 포장용기도 스티로폼에 호일로 쌓여있어 다 꺼내서 전자레인지 돌려서 먹는데 살 진짜 안발리네요. 안좋은 리뷰쓰기 싫은데 심하네요 기본 양념맛은 있으니 무뼈는 괜찮을거 같네요. 포장용기 바로 전자레인지에도 돌릴 수 있는 용기 쓰시는게 더 나을거 같습니다. 수고하세여,4
맛있게 잘 먹었습니다~,5
와 너무 배가불러서 쓰러지는 바람에 리뷰를 깜빡했네요.  진짜 이렇게 양도 많고 맛있는 닭발집은 첨입니다: 최고,5
닭발 맛있어요 또 시킬게요,5
항상 즐겨먹고 있습니다. 진짜 맛있는 매운맛 입니다. 번창하세요.,5
고맙습니당 오늘도 잘먹었습니다.,5
오돌뼈 주먹밥 안시키면 인생 절반 손해보는겁니다... 겁나 맛있습니다...,5
맛있게 매워요~! 잘 먹었습니다!!,5
맛있서요   배달도빨르고  음료만있다면 좋을것같아요,4
맛있게 잘 먹었습니다,5
양이 많지도 적지도 않아 딱 좋아요. 그리고 제일 매운맛을 시켜보려고 했는데 무서워서 그 전 단계로 시켰어요 ㅎㅎ  맵기도 딱 좋아요. 콩나물국도 맛있고 계란찜도 맛있었습니다.   어제 너무 마셔서 그런지 매운게 먹고 싶어서 시켜봤는데  가끔 생각 날거 같아요.,4
역시 넘넘 맛있어요. 한잔하며 마시던 도중 음식을 받아서 사진을 못찍었네용~,5
맛있어서 또 주문했어요^^ 잘 먹었습니다~,5
엽떡 초보맛도 매운 맵찔이라 순한맛을 시켰는데도 정말 매워서 깜짝놀랐어요... 그래도 계속 손이 가네요,5
양이 좀 적긴했는데 맛났어요,4
맛있게 잘먹었습니당,5
너무 맛있어요 매콤한게 땡겼는데 맵기도 아주 좋았습니다~~ 계란찜도 양 푸짐하고 좋았어요 ㅎㅎ 다음에 또  이용하고 싶어요!,5
역시 맛있음..!!불맛 좋음 맵찔이들은 좀 힘들것 같기는 함.. 순한맛도 매우 매움,5
너무 맛있었어요.,5
배송도 빠르고 맛있게 잘먹었어요!!,5
순살 불닭 중독되었습니다,5
와 은근 맵운데 엄청 맛있었어요 탱글하고 부드럽고 맛있었어오~,5
항상 맛있고 배달도 빨라서 닭발시키면 신화불닭만 먹게되네요!!,5
맛있게 잘 먹었습니다,5
재구매의사 100퍼센트에요. 다음에 또 시킬게요,5
홓ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5
맛있게 잘 먹었습니다..,3
맛있게 잘 먹었습니다..,3
처음 시켜먹어봤는데 진짜 맛있었어요!! 자주 시켜먹어야 겠습니당!!,5
둘이 먹기 딱 적당했어요. 맛있네요~,5
맛있는데 생각보다 더 맵네요~ㅠㅠ 꼼장어 시켜봤을 때 적당히 매워서 닭발도 시켜봤는데 더 매운 느낌이에요ㅠㅠ 그래도 맛있게 먹었습니다!,5
너무 맛있어요 다음에도 시켜 먹겠습니다,5
맛있어요 !! 0단계도 제입엔 매콤하니 딱 좋았어요 !!  다른곳 1단계 매운맛 정도 되는거 같아요.,5
닭발이랑 불닭 다 먹고싶어서 반반 시켰는데 양이 생각보다 많네요ㅎㅎ 달콤하면서도 칼칼하게 매콤해서 스트레스 풀렸습니다~! 오뎅탕은 오뎅도 많구 매울때 같이 먹으니 잘 맞았네요~:),5
와 넘 마싯어요ㅜㅜㅠㅠ 적당히 매콤하고 쫄깃 달달한게 완전 찡👽👍,5
맛있게 맵네요~~ 야식 잘먹었습니다~~,5
맛있게 잘먹었습니당,5
맛있습ㄴㄱ다 다음에도 시킬게요,5
#식후감  신화 불닭 이사온뒤로 오랜만에 시켜먹었는데 역시 꿀맛이네요 맛있게 매콤한치킨 닭발 ㅎㅎ 믿고먹는 신화 신화불닭먹고 스트레스 날려버리세요 ㅎㅎ,5
맛나게 매운맛 추천합니다.,5
생각보다̆̈ 많이 맵네요 ㅋㅋ̄̈ㅋ꙼̈ㅋ̐̈ㅋ̌̈ㅋ̆̎ 다음에 1단계 주문해야 겠어여,5
양도 많고 맛잇네요,5
괜찮아요 ㅎㅎㅎㅎㅎ,5
너무맛있게 먹었어요~서비스주먹밥도감사요 담에는 오돌뼈로~ㅎㅎ,5
오늘은 오돌뼈가 살짝 탔나바요 그래도맛있긴하지만 서비스계란찜 감사합니다,5
매콤하고 맛있네요~,5
먹던 그 맛 넘나 맛있어요 양도 진짜 많았어요 !!,5
첫 주문인데 맛있었어요.. 맛 1단계인데도 많이 맵네요.. 매운거 좋아하는 딸아이가 맵다고 손을 들었어요.ㅋㅋ맵콤한 양념이 제 입에는   괜찮았는데 ~  주먹밥이 주먹밥이 아닌체로 와서 딸아이가 열심히 만들었어요.. 배달이 조금만 빨랐으면 좋겠단 생각이 드네요..,4
자주 시켜먹어도 맛있어요,5
맛잏슴니다 맛잇습니다,5
오랫만에 먹어도 역시 좋아요~,5
언제든 잘먹고있습니당 맛있어요~!,5
언제 먹어도 맛잇는 신화불닭~!,5
잘먹었어요 감사합니다.,5
계란찜 양 정말 많아요 콩나물국도 짭쪼름하니 맛있구요 닭발 순한맛인데도 정말 맵네요 매운맛이랑 불맛이랑 스트레스해소하고싶을때 시켜먹어야겠어요,5
ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,5
맛있어요. 스트레스해소에 굿굿,5
항상 매운거 먹고싶으면 여기서 시켜먹어요~ 오돌뼈주먹밥과 무뼈닭발 순한맛.인데( 맵찌리는 순한맛으로도 충분합니다~!!) 계란찜도 국물이 많아서 호록록 먹기좋구요!! 감사합니다!!,5
맛있게잘먹었어요 배달쫌더빠르게보내주세요,4
너무맛있게먹다가ㅜㅜ급하게찍었네요!! 역시 맛있어요 잘먹었습니다!!,5
단맛이 조금 강하기는 한데~ 맛있게 매워서 잘 먹었습니다~ 다음에 또 시킬게요,5
맛있어요 ! 근데 1단계도 맵더라고요 ㅋㅋㅋ 다음에 또 시킬게요,5
맛잇었는데 넘 매웟어요ㅠㅠㅠ 매운거 잘먹능사람은 넘 좋을듯!,5
매번 양도 그렇고 맛도 그렇고 만족하며 먹고 있습니다! 감사합니다!!,5
정말 맛있습니다. 자주 먹게되네요^^,5
"단골인데  엣전보다는작아요,  맛  최고",3
굿굿굿굿굿굿굿굿굿굿,5
주먹밥에 불닭한조각을먹고 오뎅탕에 불닭하나먹고 계란찜에 불닭하나먹고 배가 부른듯 하니 그만 먹어야지라는 생각을 밀어내고 계속 먹게 되는 맛있게 매운맛!,5
첫단계 맛은 신라면정도 되내요! 불맛나고 맛있어요! 그리고 계란찜도 매운거에 잘어울려요 맛있게 잘먹었습니다.,5
울 동네에도 생겼으면 ㅠㅠㅠ,5
매운게 땡겨서 오랜만에 주문했는데 여전히 맛있네요,5
2단계로 했는데도 매웠어용 ㅠㅠ 3단계는 진짜 죽음일듯 !!!! 떡도 맛있게 양념 배서 맛있었어요 ㅎㅎ 계란찜은 약간 계란탕느낌 ??? 맛있게 잘 먹었습니다 🖤,5
맵기 0단계도 매워요 근데 맛있어요,5
자주 시켜먹었었는데 애기갖고 수유 하다 못먹고 오랫만에 먹었어요! 맛있어요 :),5
맵고 맛있어요ㅠㅠ 굿굿,5
닭발 너무 맛있어요 속풀이용으로 정말 이만한게 없는것같아요!! 국물땡겨서 어묵탕 처음 시켰는데 칼칼하니 제대로 속풀이 했습니다👍 번창하세요!!,5
맛있게 잘먹었습니다.^^,5
맛있게 맵네요 ㅎ 잘먹엇습니다 ㅎ 급하게 먹느라 사진을 못찍엇어요ㅠ 매운 닭발 드실까면 여기서 드세요 ㅎ,5
부모님댁에 주문해드린거라 사진은 없는데 어머님이 맛있게 잘 드셨다고 전화왔네요. 맛있는 음식 따뜻하게 먹을수있게 해주셔서 감사합니다,5
매콤 닭발. 주먹밥과 한끼 뚝딱. 입안이 얼얼. 감사합니다.,5
어젯밤에 시켜먹고 너무 맛있어서 기절했었습니다 그래서 후기는 아침에 출근해서 씁니다 다음에도 또 시켜먹을거에요 감사합니다💋,5
1단게 시켜는데 매워요 ~,5
개존맛탱 맨날 먹고싶어요,5
아...사진이 없습니다.. 없는 이유는....... 네...오자마자 먹느라 바빴습니다. 정신을 차리고 보니 빈 그릇만.. 살짝 주먹밥양 부족한거 빼곤 대만족입니다.,5
매운걸 잘 못 먹는데 순한맛은 저한테 아주 적당한 매운맛이었어요. 맛있게 잘 먹었습니다.,5
맛있어요ㅎㅎ 다음에 또 시켜먹을게요~~,5
혼자서 다 먹어버렷습니다~~JMT,5
맛있습니다. 맛있어용 양이 늘 좀 아쉽지만 너무 맛있어서 더 그런 생각 드는가봐요! 주먹밥도 짱짱맨! 허겁지겁 먹느라 사진도 못찍었습니다ㅠㅜ 계속 영업해쥬세요,5
진짜  진짜  적당히  맵고  양념도  맛있고......!!맛있게  잘  먹었습니다~~!!!,5
역시 스트레스 풀고싶을때는~~👍,5
오늘도 잘 먹었어요  빨리 먹느라 사진도 못찍었네요..   번창하세요~,5
닭발은 항상여기서먹어요 ㅎㅎ 맛있습니다,5
아 정말 최고였어요👍 0단계도 매웠는데 맛있는 매운맛이라 좋았어요👍👍👍,5
맛있는 오돌뼈  콩나물국까지맛있어요,5
계란찜 정말 맛있어요. 닭발은 숯불향이 좋습니다~,5
맛있게 잘 먹었습니다,5
단골 !!! 항상 시켜먹을 때 마다 대만족,5
오랜만에 시켰는데 양이 예전처럼 많네요  ㅎㅎ 김이랑 주먹밥도 옛날처럼 바뀌었으면 더 좋겠어요,5
잘먹엇습니다요 ~~,5
맛있게 잘 먹었습니다ㅎㅎ 닭발 생각나면 항상 여기서 먹어요! 다음번에 또 올게요~,5
너무 맛있게 맵고 좋습니다 ~,5
맛있게 잘 먹었습니다,5
맵긴했지만 맛있게 매웠습니다~~!,5
먹어본닭발중최고임니다,5
너무너무 맛있어요!!! 계란찜 완전 부드럽고 주먹밥 말해뭐해☆ 닭발이랑 콩나물국 조합 미쳤네요:),5
맛있어요. 계란찜 최고 ㅎㅎ,5
오랜만에 먹었더니 0단계도 은근히 맵네요 너무 맛있게 먹었어요!!🔥🔥🔥,5
매번 맛있습니다!!!!!,5
너무 맛있게 잘 먹었습니다 !,5
진짜 너무너무 맛있어요~,5
맵긴한데 언제나 먹게 되네요,5
맵고 맛있네요 난중에 닭발로만 시켜먹을께요,5
다이어트 한다고 한동안 안먹다가 자꾸 생각나서 주문했어요. 역시나 자꾸 생각나게 하는 맛이에요!!,5
징짜 마싯어요옹 주먹밥도 마싯고 계란국도 마싯서용,5
