reviews,scores
머리카락 맛집인가요?음식하실때 위생모 쓰시고 반찬이나 음식에 들어가지않게 뚜껑을 꼭 닫으셨으면 합니다 맛이야 그렇다쳐도 이건 기본적인건데 관리를 잘안하시나 봅니다? 봉지 열자마자 딱보이는게 밥맛이 확 떨어지네요,1
잘먹었습니다. 양이 부족한건 아닌데 생채가 맛있어서 더 있었으면 했어요~,5
오랜만에 시켜 먹었는데도 여전히 메인요리 맛과 양은 항상 만족스럽네요. 배달도 괜찮았고 다만 이날은 이상하게 밥이 좀 질어서 그것만 좀 아쉬웠던 것 같아요,4
여기는 뭘 시켜도 다 평타 이상인 것 같아요! 콩나물국밥이 먹고싶었는데 비싸도 그냥 시켰는데 국 용기가 엄청 큰데 와서 깜짝 놀랬네요^^;,5
배부르게 잘먹었어요,5
맛있게 잘먹었어요~~,5
잘먹었어요! 도착도빠르구요!!,5
배달도 엉뚱한데에 배달해주고 맛도그닥... 배달해주시는분도 불친절 건성건성,1
맛있습니다. 잘먹었어요.,4
잘 먹었습니다 아아,5
사장님 ~ 정말 정말 잘먹었습니다 공부하느라 여기서 지내서 밥도 잘 안해먹고 그냥 도시락 사먹고 그러는데 오랜만에 엄마가 해주신 것처럼  쌈에 된장 싸서 든든하게 한끼 먹었습니다 조만간 또 시켜먹을 거 같습니다 ㅎㅎ 잘 먹었습니다 건강하시고 행복하세요 ~ 💌,5
여러분 정말로 꼭 드셔보세요 그리고 사장님 항상 정말 맛잇는 음식 해주셔서 감사합니다 최고요리사맛집,5
가격대비 구성이 좋아요  약간 아쉬운건 강된장이 너무 짜네요  그거만 매면 전체적으로 맛있어요 ^^,5
아주 맛있게 먹었어요 ㅎㅎ 존맛,5
첨 시켜봤는데 양도 맛도 좋았어요,5
맛있다 진짜 맛있다 근데 비계 넘 시로어용 ㅠㅠ,5
너무 맛있게 먹었어요. 항상 감사합니다.,5
wow.. 배송빠르고 맛도 최고옇음,5
맛있게 잘 먹었는데 양이 너무 적었네요,5
정말 심각히 맛없었어요! 고기는 다 말라있고. 국물은 절반이상이 둥둥 떠 있고. 생고기가 아니라 냉동 수입산같이 굉장히 질기고 퍽퍽합니다. 공깃밥에 잔머리카락 나왔구요ㅡㅡ 기본적인것부터 신경쓰시고 그리고.요청사항도 확인 제대로 하세요,1
"지난번만큼 맛있진 않았지만, 그래도 잘 먹었습니다~",4
&quot;식사 녹고감니다.&quot;  제가 몇번이나 저 배달하시는 분 문자 말씀드렸는데 맛은 있어서 계속시켰더니 호구가 됐나봅니다 경고 안 하시나보네요 저 문자보니 이제 맛도 없네요 다시는 안 시킬게요 그동안 잘 먹었습니다,1
역시 존맛 단골 할래요 ㅎㅎ 맛있게 잘 먹었습니당,5
# 항상 맛나게 잘 먹고 있어요,4
#식후감  김치조림 맛있었습니다. 고기 양이 좀 부족했던게 아쉽지만 역시 맛있었구요 계란찜도 맛있었어요. 다음에 또 시켜먹을께요.,5
예전에 죽먹고 괜찮아서 김치찌개도 시켜봤는데 괜찮네요 처음에 메뉴 많아서 좀 꺼렸는데 메뉴들이 웬만한 집보다 훨씬 맛있습니다,5
연락을 안줘서 배달이 도착했는지도 몰랐네요;;,1
나물비빔밥을 좋아해서 자주 주문해 먹고 있습니다..잘 먹었습니다~,5
맛있음...맛있어서 놀램,5
항상 잘먹고 잇습니다~,5
배달은 30분도안되서 빨리왔구요 1만원가격엦 충분합니당 밥이안올줄알았는데 왔더라구요 맛있게잘먹었습니다 밥은 흰백반왔고  제가김자반에 비벼 먹은거예용ㅋ,5
😄😄😄😄😄😄😄😄😄😃,5
갈비 달콤한걸 시켰는데 매운게 온듯하네요 매워서 땀나다 못해 입술 붓는 느낌입니다.. 고추도 빼달라했는데 덩그러니 잘 보이고요 갈비도 질긴것도 아니고 조리된지 오래된걸 주신 느낌이네요 딱딱해요..  신경 써주시길 부탁드립니다.,3
사장님 제 주문내역을 볼 수 있으시다면 확인해보세요.  여기서 시켜먹는 부대찌개만 2-30번은 넘었을 것 같습니다.  사장님은 분명히 부대찌개 가격을 올리셨지요? 1000원 올리셨을 겁니다. 배달료도 올리셨지요? 올린걸로 뭐라하는게 아닙니다.   음식의 가격과 배달료를 올리셨으면서 왜 음식의 질은 더 안좋아졌나요? 주인이 바꼈습니까? 레시피가 바뀐겁니까?  부대찌개인데 부대햄은 다 합쳐도 손가락크기보다 작고 온통 김치만 가득해서 김치찌개에 햄넣고 라면사리 넣은줄 알았습니다. 너무나도 실망스럽네요,1
저에게는  양이 많아서 특히 찌게종류가 밥에 비해 많이 남음 식사 양 많으신 분들은 공기밥 추가해서   드시면 좋습니다,5
평일새벽1시주문  25분소요 양념간이 강함,5
잘 먹었습니다.,5
저ㅠㅡㅠ 정말 리뷰 잘 안남기는데 배달기사님께 너무 감사해서 리뷰남겨요 일단 지인이랑 모텔에서 한잔하고 술이 살짝모잘라서 맥주랑 간단한음식시켰어요 당연히 캔맥인줄알았는데 병맥이...ㄷㄷㄷ 방엔 오프너도없고 카운터전화해도 없다네요... 쇠붙이도없고(수저라도있음 따겠는데...) 그래서 전화드렸더니 배달하시는분이 다시와서 병따주고 가셨어요ㅠㅠ 너무 고맙습니다 전화받으신 아주머니도 짜증1도안내고 걱정해주시고 라이더분도 쿨하게 병만따주고 가시네요!!! 저같음 짜증낼만도 한거같은데!!!! 덕분에 모자른1%알콜 잘 체우고 잡니다!!!,5
맛있게 잘 먹었습니다,5
감사합니다  잘 받고 맛있게 잘 먹었습니다👍🌟,5
잘 먹었습니다.,5
고기질이 너무  안좋은거 같습니다...이번만 그런건지...,3
맛있어요🍯🍯🍯🍯🐝🐝🐝🐝,5
잘 먹었습니다.,5
항상 시켜먹는곳 양도 먾네여,5
넘나 맛있구 배달도 빠르고 진짜 최고의 아침이였습니다  번창하세요 사장님,5
있었는데 없었습니다.,5
"세상에..사장님이 바뀌신건지 주방이모님이 바뀌신건지원.. 이제껏 실망한적이없는데..완전실망입니다. 부대찌게김치국에 햄하고떡,라면사리넣으신듯 부대찌게 콩은요?????넣긴하신건가요??암만뒤적거려도 콩은안보이네요.. 진짜 부대찌게 넘맛있어서 매번시켜먹었었는데...생선조림과구이도 사라지고.. 무슨일이신건가요..너무실망이큽니다..불백은..그냥 간장맛..그나마불백은  먹을만했으니별1개는드립니다..배달도빠르고 양도많지만..맛이 너무아니네요 대체 이게무슨일인지원..좋았던 이미지가 실망으로바뀌네요..항상믿고시켰는데 이런리뷰를쓰게될줄이야..",2
많이 짜지만 양도 많고 맛있습니다,5
양 많고 괜찮았는데 면이 너무 불어서 아쉬웠어요ㅠㅠ,4
맛있는 곳입니다. 아침 일찍도 주문 가능하고요,5
맛있게 잘먹었습니다,5
다 맛있어요 곱창은 약간 매콤하네요,5
맛있음 배달빠름 굿,5
치즈돈까스 아이들이 너무 좋아해요 오징어볶음도 숯불맛이 나고 쫄깃해요,5
음식 푸짐하고 맛있었어요~,5
양많고 맛있었어요~,5
간만에 주문했는데 매운맛으로 됐네요 맛잇게잘먹엇습니다,5
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5
오늘은 진짜 역대급 빨리왔네여ㅎㅎ 잘먹었어여  서비스도주시구,5
잘 먹었습니다~~~,5
"배달도 빠르고, 음식도 깔끔하게 잘 왔는데..안타깝게도 면이 많이 불어서 왔네요. 같이온 열무김치도 안익어서 너무 쓰네요. ㅠㅠ",3
최고.........,5
맛나게 잘 먹었습니다 ~~~^,5
상추 큰고 주세요 야채 갈변되면 쓰지마세요,5
맛은 있는데 포장이 넘 허슬하게 와서 배달하신분이 오해 받겠어요.포장을 제대로 해주세요.,5
고기가 쫌 퍽퍽했지만 맛있게 먹었습니다 .,4
수고하세요 잘 먹었습니다,5
넘 짜서 대충 먹고 다 버렸어요 요즘 음식 짜게 먹는사람이 어디있다고ㅠ 이렇게 짜서ㅠ,1
맛있으면 등장하는 밤만쥬,5
도시락 깔끔하고 내용물 알참! 잘 먹었습니다^^,5
아니 맛있는데 깍두기가 얼려져서와서 먹지도못함...ㅠㅠ 주의해주세요ㅠㅠ,5
처음 먹어보는데 진짜 맛은 무조건 있고 막창이 이제 없을때가 됐는데 하면 또 나올 정도로 듬뿍 넣어주셔서 너무 잘먹었어요  저만 알고싶은 맛집일정도인데 너무 좋아서 리뷰 남겨요,5
맛있게 잘 먹었어요!! 비냉과 계란찜 조합 굿~,5
상추가 부족해서 더 달라고 말씀드렸더니 상추 더 주셨네요 감사하빈다~~ 배달도 빠르고 맛도 있고 자주 시켜먹고 있습니다,5
맛있어요 단골입니다,5
김치찌개 탄맛이 너무 나길래 뒤지니따 탄부분이 너무 많이 나와서 ㅠㅠㅠㅠㅠㅠㅠㅠ,5
맛좋고 양좋고 배달 빨라요  예상 시간뜨는것보다 빨랐어요,5
이번엔요청사항잘안들어주심. 그리고생선까스너무오래된기름맛나요 쓴맛남,5
진심 삼계탕은 너무맛있어요!!!,5
제육이 생각보다 작네요 ㅠ? 전 클줄..근데 맛은 있어용,5
맛있었어요~~~ 다음에 또 먹을수도,4
맛잇는데 저한텐 점 짜요,5
너무 맛있어요 번창하세요,5
"#식후감 늦은 시간에도 빨리 배달해주시고, 서비스까지 챙겨주셔서 정말로 감사드립니다. 반찬도 깔끔하고 제육볶음은 간이 잘 맞았고 특히 고기가 잡내없이 부드럽고 식감이 좋았습니다~~^^ 김치 찌개 역시 양도 적당하고 건더기가 일품이었고 돈가스는 전문점 못지 않게 바삭하게 튀겨져 있어서 밥 한공기를 순삭했습니다~~ 사업 번창하시고 늘 행복하셔요 ~ 감사합니다 ~^__^",5
"너무맛있었습니다만 역시나 기사님이 '녹고 감니다' 문자 남기셔서 그건 별점 못 드립니다 배달비에 친절도 들어갑니다 불친절하시네요 '녹고 감니다""",5
맛도있고 양도적당하나 고객요청사항을 잘안보시는듯하네요 ᆢ 가슴살그렇게 적게달라고했는데 신경안쓰는듯하네요,4
걍. . 쏘쏘하네요,3
맛있어요,5
그냥저냥ㅎ 기대하고 먹을맛은아니에여,5
든든해요~~<~<<~~~~~,5
ㆍ배달 상당히 빨리왔어요 ㆍ양념장 그대로 비비면 좀 짜요 ㆍ얼음동동 잘 먹었습니다,5
현관문 앞에 두고 가달라했는데 배달 완료 됐으면 문자라도 줘야되는거 아닌가요? 아니면 문이라도 두드리고 가던가요. 그냥 가버리면 도착했는지 아닌지 어케 압니까..? 배달에서 기분 상한거 빼고는 다 괜찮았습니다,5
생선까스는 짜고 치즈돈가스 비린내나고 떡 같기도 하네요 밑반찬으로 주신 김치는 오래된 듯 맛도 없고요 제일 맛있는건 국물이었습니다,2
맛있게 잘 먹었어요,5
"부대찌개는 김치콩나물국에 햄 넣은 맛입니다. 부대찌개 같지 않아 아쉬웠지만, 국은 시원하니 맛있어요. 갈비찜은 원하던 스탈에 맛나네요. 양도 많아요",5
"오~냉면 맛있네요.굿~!! 전문 냉면집이 아니라 혹시나 하고 시켰는데 냉면까지 맛있어요. 물냉, 열무비빔냉면 다 맛있어요. 먹느라 정신 없어서 사진 못 찍었어요. 이틀전엔 뚝불, 해물된장 시켰는데 그것도 넘나 맛있었습니다. 먹어보면 알아요. 음식에 정성이 들어가는지 아닌지~~ 여긴 정말 강추강추에요. 사장님 앞으로도 이렇게 쭈욱 맛나게 해주세요. 잘먹었습니다.💗^~^💗",5
오늘은 좀 짜네요 ㅠㅜ,5
새벽에 냉면이 먹고싶어서 주문했는데 배달도 빠르고.. 만두랑 같이 시켜서 그런가 양도 많아서 배불렀습니다 김이랑 반찬도 주셔서 저녁에 따로 밥이랑 반찬으로 먹었네요 ㅎㅎ 냉면 전문집은 아니라 기대 안했는데 맛있어서 아주 잘먹었어요! 아쉬운 점은 살얼음이 약간 있었으면 좋았을텐데 싶었습니다ㅎㅎ 그치만 너무 만족스러운 식사였어요!  다음에 또 시켜먹겠습니다 ~!^^,5
마싯게 잘 묵엇습니다,5
너무 맛있어요 번창하세요,5
양이 많고 맛은 괜찮았습니다.  쿨피스 서비스도 잘 받았습니다.  다만 돈가스는 그닥 맛있진 않았어요. 소시지 먹는 느낌.,5
별루네요ㅜㅜ 돈아까비,1
항상맛있게 잘먹고있습니다,5
배고파서 허겁지겁먹었네요,5
왜 많이시키는줄알겠네요,5
서비스도그렇고 맛있었어요!!!❤️😊👍🏻,5
배달 엄청 빨라서 놀랬어요!  음식도 쏟김없이 잘 포장해주셨구요 된장국이랑 고기맛 너무 좋네요~  혼밥 양에 딱입니다!,5
맛있었어용 배달캐빠름,5
제육이 참 맛있네요.,5
항상 맛있게 먹구 있습니다.,5
당면이 너무 적었어요ㅠㅠ 곱창은 약이 적고 싱거웠습니다.,1
매콤하니 맛있어요 ㅎㅎ,5
맛있게 잘 먹엇습니다,5
굿굿굿굿굿ㄱㄷᆞㅅ눗굿,5
"생채가 많이 쉬어있었고, 그것보다 또 무언가 약간 쉰내가 났어요.. 고사리도 상할려는듯한 물러진 식감과 맛이나서 몇개는 골라내고 안먹었는데 아침부터 하루종일 배에 가스가 계속차서 관련이 있는건가 싶어지더라구요.. 배달도 빠르고 반찬은 신선하고 맛있었지만 전체적으로 먹고 속상햇네욤",4
맛있게먹었어요 또 시킬게요,5
맨날 먹음 ㅋㅋㅋㅋㅋㅋ,5
반찬이 아주 맛있습니다.,5
항상맛있게먹고있어요,5
.ㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣㅣ,3
맛있고 배부르게 먹었어요,5
꿀맛  강된장이 좀 짜서 밥 좀 더 줬으면 좋겠음  제육 맛남  그릇이작아서 양 적을 줄알았는데 들어보니 꽤 묵직해서 놀람,5
진짜 이번주에만 몇번 먹는거지...?,5
너무 맛있어욤 그리고 늦게까지 배달해서 개 좋음,5
자주시켜먹는곳 맛있습니다!🙇🏻,5
곱창 너무 오랜만에 먹어서 맛있게 잘먹었는데 같이왔던 반찬중에 마카로니 한입먹고 진짜 역겨운 맛이 나서 냄새 맡아보니 상했더라구요ㅜㅜ 상한지도 좀 된거같은데.. 그 다음날 화장실 엄청 갔어요.. 그거만 빼면 곱창은 맛있었어요!,5
"내입맛에는 100점입니다. 적당한 매콤함에 정말 맛있어요, 자주 시켜 먹을거 같아요",5
맛있게잘먹었습니다.,5
술 먹기 딱 좋은 안주인것 같아요,5
맛은 별로지만 싸서 좋아요,4
진짜 비주얼 최악이네요... 있던 맛도 뚝떨어지게 하는 ;  소스를 따로 담아주시지 무슨 범벅도 아니고,1
밥한공기추가 누락되서 전화했더니 바로 가져다주셨어요 음료까지주셔서 괜히 죄송해지기도했지만 천원을 돌려받기엔 배가너무고팠거든요ㅎㅎ,5
두명이서 먹었는데 양도 많고 맛있었어요😁 다음엔 매콤한것도 먹어봐야지~.~ 밥은 같이 안오는지 모르고 햇반 사서 먹었네요ㅠㅠ 계란찜 같이 주는건 너무 좋아요ㅋㅋ!,5
맛있었어요ㅠㅠ장먹었습니다,5
맛있어요,5
맛있게 잘먹었습니다 ^^~~~~,5
한 끼 든든하게 잘 먹었습니다,5
양도 많고 맛있네요 ~,4
맛있고 깔끔합니다. 뭣보다 질이 좋다는 느낌이라 좋네요. 순순한데 진한? 잘 먹었습니다,5
솔직히 전에도 자주 시켜먹었는데 오늘 찌개의 맛이 영... 쓰다고해야되나? 전엔 맛있게 먹었는데  오늘은 별로네요 원래 리뷰같은건 안남기는데 유난히 오늘은 별로네요,2
양도 적당하고 진짜 맛있어요!!,5
맛있어요! 여기 혹시 보라매식당이 이름 바뀐건가여?,5
배달 빠른데 먹어도 배가 부르지 않네여 여기서 주문한건 다그래요 닭도리백반도ㄱ렇고 먹은지 3시간만애 다른데 또 주문하네여 ㅡㅡ,5
맛있습니다. 또 주문할깨요,5
맛있게 잘 먹었습니다!,4
맛있게 잘먹었습니다~,5
잘먹엇어요 강추합니다,5
잘먹엇어요 강추합니다,5
양 많고~ 맛나고~ 음식이 정갈하고~ 친절하시고~~ 배달이 빠릅니다~^^ 감사합니다~ 사업 번창하세요~^__,4
맛잇게잘먹엇네요.근데 된장국에서 머리카락 긴거 나왓어요.ㅠ 참고먹엇음ㅡㄹ  고기가 얇은게 단점이고요,5
날씨가 많이 덥네요  건강 유의하시길바래요-!  언제나 최고인 혼밥혼술*_*,5
양이 많이 적어서 다른 메뉴 시킬 걸 그랬네요,3
넘 마싯마싯! 양듀 많고♡,5
잘 먹었습니다 배달도 빠르네요,5
너무맛있아요 만족스러워요,5
잘먹었습니다~~~~,5
닭도 부드럽고 국물도 나쁘지삸음.. 든든하게 잘먹었습니다,5
언제나 최고입니다!!,5
이번에는 맛이 딱 좋아요!국물 맛있네요~,5
맛나게 잘 먹었습니다~~,5
누룽지 양이  어마무시함니다,5
"우렁양념은 맛있는데, (우렁이가 소금에 절여진건지? 정확히는 모르겠지만) 저에겐 많이 짜서 짠거만 줄어든다면 더 맛있을거같아요! 그리고 제육도 양념은 맛있는데 고기가 오늘도 별로여서 ... 세트메뉴서 빼고싶은..ㅠㅠ 쌈과 채소는 넉넉히 주셔서 좋았어요👍",4
걍 급먹고싶어져서 시켰어여ㅎ,5
이맛으로 가기로했나보네여 뭐 갠차나요,5
정말 맛있어요! 또 먹고싶은맛,5
맛있게 잘 먹었습니다 감사합니다,5
마시씀 *,5
정말 맛있네요~ 잘 먹었어요,5
제육이랑 같이 주는 된장찌게는 조금 짯고 밥에서 속눈썹이 나와서 조금 불편하게 먹었네요.. 맛은 있습니다~,4
사진은 못찍었지만 항상 배달도 빠르고 맛도 좋아요 많은음식 같이하며 그래도 평균치하는곳 흔치않음 굿~~~,5
리뷰 수가 증명해줌....,5
김치조림에 미니계란찜 조합이 제 최애조합이 되었습니다ㅋㅋ,5
이유는 모르겠지만 포장이 찢어져있네요.. 평소 맛있게먹던 혼밥혼술집.. 오늘만큼은 전체적으로 아쉽네요 ㅠ..,3
양이랑 배달 속도와 친절은 좋았는데 육수가 얼어서 양이 적어보이고 그래서 내물을 직접사용했네;;,3
맛있어요 또 시킬께요~~냠냠,5
사진을 못찍었네요 맛있게잘먹었습니다,5
양도 생각보다 많고 살도 부드럽네요ㅠ 밤새고 아침에 시켜먹었는데 진짜 맛있었어용!!,5
gooooooooood,5
배달 빠름. 주문하고 세안하고 나왔는데 문앞에 두고 간다고 문자와있어... 맛있게먹었습니다 :),5
맛있습니다 맛있어요,5
맛있어용 순두부~~~^^,5
배달도 빠른편이구 요청사항도 잘 들어주시구 맛있어요~,5
맛있어요 시켜먹어보세요 맛있어요,5
포장주문도 아주 넉넉하고 맛있습니다 제육볶음에다 술한잔 했네요 ㅎㅎ  제육술안주는 어떨까 궁금합니다  다음에한번 먹어보겠습니다,5
하하하하하하하하하하하하하,5
최고입니다  맛있어요,5
맛있네요 뚝불 또 먹겠습니다,5
간단하게 먹기 딱 좋았어요 맛나게 잘 먹엇어요^^,5
좋아한ㄴ 세트라좋아요,5
퀄리티 높고 진짜 맛있어요!!,5
맛있게 잘 먹었습니다!,5
언제먹오도 맛나요 ㅎㅎㅎ,5
마순있네~~~~~~~~,5
"양도 많고 진짜 개본맛탱,,,,",5
짭짤하고 양 많아요,5
제육 맛있어요. 쌈도 싱싱했구요~,4
맛있게 잘먹겠습니다 ㅎㅎ,4
존맛. 불맛. 짱맛. 대맛.,5
마늘이 추가되었네요 맛있습니다,5
맛있게 푸짐하게 잘 먹었습니다,5
맛있게 먹었습니다 ~,5
오늘은 조금 아쉽습니다 쉰 맛난다고했는데...다른데는이상없다고 나를의심하는거같아서 조금 서운하다,3
김치전 너무 맛있었어요 .. ㅠㅠ,5
맛있게 잘먹었습니다! !,5
굿굿 요청사항도 잘들어주시고 맛과 배달도 좋았어요,5
마순있네 온도체크 아주좋아 맛도 아주좋아  친구랑 맛나게먹었습니다,5
배달빠르고 졸맛탱 상추상태체크만 한번씩부탁드려용,5
역시나 맛나요 직접담근 열무김치 최고 청국장 쓱쓱비벼 올려먹으니 꿀맛,5
만두국은 생각보다 밍밍했어요 참치찌개는 맛있게 먹었어요,5
맛있게 잘먹었어요,5
정말 무지무지 맛나요~~,5
기다린 시간만 빼면 다 좋아요~,5
짠거 빼고는 다 좋아요!,5
정말 맛있고 배달도 빨리 해주셔서 맛있게 잘 먹었습니다,5
깔끔하고 좋았어요 잘먹었습니다,5
순대곱창 맛있어요~ 김치전이 왜 비싼가 했더니 엄청 크고 두껍네요,5
오늘도잘먹었습니당ㅋ,5
맛있게 잘 먹었습니다!,5
먹느라 인증샷 남기는걸 잊어버렸네요 여기는 양이 푸짐해서 남네요~^^ 맛있게 먹었습니다,5
시간보다 빨리옴  내용물도 좋고 그런데 솔직히 너무 짰음  해장하는 입에 짠 거 보니 진짜 짠 거 같음  하지만 뚝딱했즤 김도 주시고 감사합니다  물 한병도 함께 뚝딱함,4
생각보다 괜찮았요 조금 제가 싱겁게 먹어서 짜긴 했지만 그래도 너무 잘 먹었습니다. 앞으로도 종종 시킬게요,5
항상맛있게먹고있습니당ㅎ,5
항상잘먹고있습니당ㅎ,5
맛은 제가 기대했던 맛과는 좀 차이가 있지만 가격대비 알찬구성이네요.  재주문의사 있습니다. 잘먹었어요.,4
혼밥혼술 세권에 살아서 행복해요,5
항상 맛있게 잘 먹고 있습니다~~^^,5
다 좋은데 곱창을 시켰는데 막창이 온 느낌이네요,5
🥲🤭🤭🤭🤭🤭,5
맛나고 진심단골집이에요 지금도주문중,5
갈비는 안(?)찍었어요. 근데 이것만 봐도 참 신뢰가죠... 갈비도 진짜 신뢰가요... 살 꽉 차고 맛도 있고~ 가격도 좋고~ (근데 매운맛인데 1도 안매워서....좀 그랬어용) 하지만 최고는 인정!,5
배달도 빠르고 양도 많네요 ㅋ 잘먹었습니다~,5
"맛도 괜찮고, 양도 생각보다 많아서 배부르게 잘 먹었습니다. 특히 사이드로 보내주신 된장찌개 맛이!!! 전체적으로 깔끔하고 맛있게 잘 먹었습니다. 또 주문할께요!!!",5
나쁘지 않았어요 비빔밥에 나물도 많았어요 굿!  일회용수저 안주셔도 된다고 보냈는데 주셨네요^^;  청양고추는 사진에 튀김처럼보여서 시켜봤는데 그냥 청양고추에 쌈장이네요,4
이스 굿! 베리 굿!!  오징어 큼직한게 씹어먹는 맛 있네요ㅎㅎ 된장찌개 시원깔끔 이스 굿!!! 직접 담근 열무김치도 이스 굿!!!!  중국김치 사용안해서 이스 굿!!!!!!!!!,5
잘먹었습니다~~~:),5
너무 맛있게 잘 먹었습니다~~ 해장에도 딱이네요ㅎㅎ,5
마싰게잘먹었습니다ㅎ,5
중국 배추김치대신 직접담근 열무김치 반찬 준비했다구 쪽지 써있는데.. 국은 배추김치국이네요......,2
예전보다 고기양이 적고 김치양이 많아져서  국물이 적네요 맛있게 잘 먹었어요,4
맛있어요 !! 배달도 빠르게오고 자주시ㅕ먹어요 ㅋㅋ 짱,5
김치파동땜에 먹는거 걱정했는데 세상에..직접 만들었대서 너무좋네요ㅜㅜ 김치 맛있고 제육이랑 찰떡이라 너무 맛있게 먹었어요!!,5
가성비 짱 좋아욥! 24시간이라 야식으로 좋아요,5
다양한 요리 먹을수 있어서 좋숩니다 번창하세요,4
항상 빠른배달 감사합니다. 맛있게 잘 먹고 있습니다,5
맛있어요좋아요존맛존맛,5
맛있게 잘 먹었습니다,5
맛있게잘먹었습니다~~^^,5
상추쌈 추가하니 좋네요!! 순두부찌개 양도 많았어요,4
맛있게잘먹었습니당ㅎ,5
양이 꽤많네요 잘먹었어요,5
🤤🤤🤤🤤🤤🤤❄️❄️❄️❄️,5
"이른 아침..  주문 후 빠르게 야무지게, 감사하게 잘먹었습니다^^  돈까스 식감이 조금 아쉬웠지만, 된짱찌개 굿굿!!",5
신경써서   붙힌  직접담근  국내산 열무김치  내용 이  감동였 습니다.,4
많은 양과 맛있게 보내주신 음식 정말 잘먹었습니다~,5
간만에시켰는데포장용기가바뀌었네요ㅎㅎ,5
양녕소스가 매운데 따로 담아주면 더 좋을것 같아요 메인이 치킨인데 반찬으로 멸치반찬은 좀 안어울리는 것 같아요 치킨소스도 빨간데 국까지 빨가니 안울리네요 아쉬운점들이 있지만 음식은 맛있게 잘 먹었습니다^^,4
