reviews,scores
제가 이런 리뷰 진짜 안남기는 사람인데요.. 도저히 못해먹겠어서 남겨요. 제가 인스타를 이번년도 3월에 아예 계정을 지우고 오늘 다시 계정을 만들었는데요 사용하려니까 제 계정에서 비정상적인 활동이 감지되었다며 자기 멋대로 로그아웃을 하고 CAPTCHA 라는 로봇이 아니라는 걸 하라고 해서 했는데 오류가 발생했다면서 다시 시도하라네요. 제가 이거를 몇번 반복했는지 몰라요. 앱도 지웠다가 다시 깔고를 세네번 반복했습니다. 이것 좀 빠른 시일내에 고쳐주세요. 너무 불편하고 마음에 안드네요.,1
아니 다 좋은데 왜 DM 알림이 자꾸만 안 뜨는거냐고요 권한 그런거 다 켜져있는데 왜 안뜨는거죠 잘 뜨다가도 맨날 다른거 하고 있으면 문자는 와있는데 알림이 안떠요 정말 답답해 죽겠습니다 좀 고쳐 주세요 제발 알림이 안뜨니까 빨리빨리 확인을 못하잖아요...🥺 제발 이걸 제일 먼저 고쳐주셨으면 좋겠습니다,3
사진 올리는데 알 수 없는 오류로 자주 업뎃이 안되요ㅠㅠ그리고 전체 사진이 올려지지 않아 아쉬워요~개선 되면 좋을 것 같아요~특히 오류 자주 떠서 사진 못 올 릴때요...참.올린 사진이 폴더 생성되며 폰에 저장되던데요...왜 그런거죠?설정 방법이 따로 있나요?처음엔 안그랬는데 언제부턴가 생성 되서 매번 지뤄야하는 번거움이 생기네요~내가 올린 사진이 왜 다시 복사 되는지 이해가 안되요ㅠㅠ,3
앱 개발팀 월급 왜 받는건지 이해 불가.. 별 1개도 아까움 인스타 앱 ㄹㅇ 쓰레기급 먹통 자잘하게 문제 댕많음 근데 개선점도 안보여서 짜증남. 스토리 만들 때 음악 검색도 안되고 음악 재생시간도 못바꿈 걍 안눌러짐... 그리고 스토리 기껏 꾸미면 검은 화면으로 올라감ㅋㅋㅋ 이런 문제들이 계속 주기적으로 발생하는걸 보니까 인스타 앱 내 문제 같음. 진짜 사람 속터지게 하고..점점 불매하고 싶어짐 광고만 잘보이게 개선하지 말고 앱 내 문제점도 개선해줘라 좀 ~~~,1
동영상커버사진설정 영역이 없어졌어요ㅠㅠ 계정이 여러개인데 계정마다 환경이 바뀌더니 마지막 메인계정까지 바뀌었습니다ㅜ 아....답답해요,1
동영상 소리 나오지도 않는데 계속 시스템에서 오디오 기능을 사용하여 멜론 음악이 중지되었다고 하는데 이거 안고치세요?,1
아니 딴건 다 좋은데 스토리에 음악넣을려고 검색어를 쳐봤는데 뭘 쳐도 검색이 없다하고 이때동안 팝송 넣은 적이 한번도 없었는데 추천에 팝송만 있고 한국 노래 하나도 없고 한국 노래가 추천노래에 하나도 없고 걍 다 팝송이에요 얼마전에는 다 잘됐는데 저만 그런게 아니라 제 주변지인분들도 다 그래요 이거 빨리 해결해 주세요,2
게시물이 안올라가요. 연결상태가 안좋다고 자꾸 뜨는데 와이파이는 다 뜨는네 왜이럴까요? 빠른 시일내에 고쳐주셨으면 좋겠네요. 그리고 스토리도 가끔 안올라가고 광고도 개많고요 게시물 보기가 너무 힘듭니다 진짜. 원래 평상시에 인스타를 자주해서 정말 애용하고있는 앱이였는데 요즘 좀 맘에 안드네요.,1
앱도 지웠다가 다시 깔아보고 전원도 껐다 켜보고 설정도 들어가서 알림이란 알림은 다 켰는데 디엠 알림창이 안떠요. 상단바에 누가 무슨 말을 보냈는지 떠야 되는데 아무것도 안뜨고 쥐도새도 모르게 와있으니까 너무 답답해요. 수정 부턱드립니다.,1
아니 지금 본계가 앱에서는 들어가지지도 않고 인터넷이나 이런걸로는 들어가지는데 웃긴게 제가 노래삽입해서 올린 스토리는 뜨지를 않더라구요. 부계는 들어가지는데 본계가 안들어가집니다. 장난해요? 비번 바꾸고 앱다시 지웠다 깔아도 이렇네요 ㅃㄹ 고쳐주세요,1
"스토리 올릴 수 있는 노래가 생각보다 너무 적어요 ㅠㅜ 예를 들어 세븐틴이라 하죠, 세븐틴 노래 이번신곡만 업뎃되고 몇년전 앨범 수록곡과 현재 앨범사이의 공백 곡들이 얼마나 많은지.. 캐럿은 울어요..",1
다 좋은데 스토리에 노래 올리면 14초만 노래 틀수있는데 20초정도로 해주시면 더 좋을거 같아요 !,4
안녕하세요 인스타 그램 잘 사용하고 있습니다 제가 얼마전부터 인스타 스토리에 사진을 올리면서 음악도 넣었는데요 음악이 다 외국 음악들이고 한국 음악은 찾아봐도 없습니다 아무리 검색창에 하고 싶은 음악이나 팝송을 검샥하도라도 아랫창에 음악 제목만 뜰뿐이지 노래가 안 나옵니다 제발 고쳐주세요,2
"왜 업데이트 할 때마다 점점 불편해지는지... 어떤 계정은 짧은 영상인데도 Igtv로 올라가버리고, 다른 계정은 또 정상적으로 되고. Igtv 탓인지 영상 꽉 차게 하는 기능하고 여러 개 선택하면 게시물도 안 올라가고 ... 더 많지만 나열이 힘들뿐...",1
"네 좋아요 근데 프로필사진2번 바꾸고 한번 다른걸로 또 바꾸려니까 오류라고 뜨면서 잠시후에 다시 해달라고 했거든요?그게 어제 부터였는데 24시간이 지났는데도 아직도 기다려달라는건 도대체 무슨 소리죠?1시간도 아니고 무려24시간이 지났는데도 기다려달라네요,,;;;;어이없어요..",2
"폴드3 유저이구 KT입니다 LTE사용중입니다. 근래들어서 자꾸 lte로 이용시 인스타그램 ""만"" 엄청 느리거나 아에 갱신도안되고 사람들얼굴도 까맣게나오고 게시글도 까맣게 나옵니다. 며칠기다렸는데 고쳐지질않네요. 와이파이이용시 잘됩니다. 개인기기문제아닙니다. 다른건 매우잘됩니다 인스타만그래요. 확인조치좀해주세요.",1
진짜 짜증나요 쓸데없는 알고리즘으로 검색창 피드 더러워지고 이상한 스팸/아랍어 이런 것만 뜨고 원하지않는 추천 알고리즘은 왜 있는거죠?,1
피드 스크롤 개짱나요... 그냥 스르르 넘겨보고 싶은데 피드가 페이지 넘기듯 넘어가니 잘려서 안보이는 부분도 있네요..,3
이번 업데이트 후 영상 올릴때 커버사진 변경하는 방식이 달라졌어요 방식은 좋은데 커버사진이 정사각형이고 커버사진 지정하는 칸은 세로로 길어서 위아래가 잘려요ㅠㅠ 수정 부탁드립니다!!,5
아니 사람들이 그렇게 뎃글을 다는데 앱 조만간 바꿔요 얼마나 싫으면 앱을 안해요?? 그냥 앱 바꿔요 왜 안 바꿔고 있어요????? 저 이렇게 댓 다는 사람 아니에요 조만간 바꿔요??????? 으 진짜,1
스크롤 내리거나 올릴 때 갑자기 게시물 하나 단위로 넘어가지는데 수정 좀 해주세요. 너무 불편해요. 지웠다 깔아도 처음엔 괜찮았다가 다시 똑같은 현상이 일어나요..,3
"검색 알고리즘이 이상함. 본적도 관심도 없는 인도 게시물들이 갑자기 미친듯이 올라오고 외국 감성 풍경사진만 올라오기 시작함. 관심없어요하고, 좋아하는 것에 좋아요와 저장을 해도 똑같으며, 재설치와 재로그인, 위치설정까지 다시해도 똑같으며 이 현상이 2주째 지속되는 중.",1
댓글 작성후 삭제.수정 하려면 어떻게 하나요? 예전에 된것이 요즘은 안돼네요. 게시된것 누르면 수정.삭제 뜨는데 다른sns는 이곳은 답변도 안하네요. 다른분글보니 사용자가 많아서 한두사람의 의견은 무시하시나봅니다.,2
로그인 할 때 알 수 없는 네트워크 오류는 도대체 언제까지 내버려둘건가요?,1
왜이렇게 앱을 자꾸 건드나요? 멀쩡히 스크롤 잘되던게 버벅거리고 사진도 안넘어가고 주기적으로 참 많이 삐걱거리는 앱이네요 얼른 고쳐주세요,1
"내려서 게시글들 보는데 내가 맞추고픈 프레임 위치에 맞춰지지 않고 맨위가 꼭 사진에 맞게 자기 혼자 틱 올라가나요..뭔 자석도 아니고; 그리고 가끔 인스타에서 링크같은거 들어갔다가 원위치로 돌아오면 매번 다크모드에서 일부만 반전돼서 화이트로 보이는데 그런거 검토 안해요???? 그리고 이름 2주 내에 두번만 고칠 수 있는 그딴건 왜 정해놓은거에요? 불편한 점들 좀 없애주세요 제발. 가입자 수 많다고 헛바람 처 들지 말고요. 탈퇴했다가 30일간 유예기간도 안그래도 긴데, 그 후 지나서 재가입 가능도 쓸데없어요. 과거에 페북이 잘나가다가...전체 리뷰",1
동영상 여러개 올릴려 하면 사진을 편집할 수 없다고 그러면서 업로드가 안되는 버그가 종종 걸리는데 상당히 스트레스 받습니다 ㅡㅡ,3
"자꾸 해킹당합니다. 지금 계속 해킹당해서 계정을6개나 새로파고 2중잠금해뒀는데 전부다 해킹당했습니다. 물론 인스타그램 보안이 이렇게나 취약할것이라곤 생각하지않습니다,하지만 버그라면 빠르게 문제를 해결해주셨으면합니다. 이것때문에 골머리를앓고있네요... 다행히 아이패드본계가아닌 핸드폰부계여서 망정이라 생각하고있네요ㅎㅎ;; 아무튼 빠른시일내에 고쳐주셨으면합니다.",1
스토리에 음악을 공유하고 싶은데 음악을 검색하면 검색 결과가 없다고만 뜨네요.. 픽스좀,3
멀쩡한 계정이 계속 5번이상 계속 폭파되고 당일날 새로만든 계정도 6시간뒤에 알수없는계정이라고 뜨면서 해킹되면서 계정이 사라집니다. 총 7번째 계정 폭파 됐습니다. 개선바랍니다.,1
좋아요ㅎ 사용하기도 편안하고 또 외국인과 함께 대화할때에 좀..영어도 느는 느낌이 들어 좋았어요ㅎ,5
"아니 태국어 읽을줄 모르는데 왜 번역이 안되냐;;; 번역기 한국어로 바꾸라고 얘기를 했는데 사람을 인내심 테스트 하는건가??;;;; 그리고 동영상 재생도 잘 안되고, 스토리 누르더니 스토리 잘 안들어가지고;;; 뭐하자는식이냐;;;",3
계정 세개가 다 비밀번호가 변경되었다며 로그아웃되더니 다시 로그인이 안됩니다. 해결해주세요. 계정 도용인지 아닌지 빠른처리 부탁드립니다.,1
브라우저로 보다가 비정상적활동이 감지됬다며 앱깔아서 본인인증 하라는데 앱 로그인하면 비어있는 흰색화면나오고 아무것도 할수가없네요 제 계정에 무슨일이 일어난건지 확인할수 없습니다 에러좀 고쳐주세요,1
글을 쓰다 갑자기 꺼지는 일이 너무 많습니다 또한 렉이 너무 심하고 오류도 너무 많습니다 렉 안 걸리게 해주세요 제발,1
인스타 라방 댓글이 안보이고 쓸수도 없어요. 기존 인스타 삭제 후 다시 설지해도 같은 증상이 보여요. 이거 어떻게 해야하나요. 답답해 죽겠네요???????????????????????,1
"모기업의 앱인 페이스북 앱과도 연동이 잘 되며, 동영상도 스토리에 제대로 올라갑니다.",5
다양한 기능들도 있고 친구들과 소통도 할수 있어서 좋은 앱!,5
"인스타 라이브 끝났는데 시작 되었다고 알림이와요... 기대하고 라이브 보러갔는네 이미 끝난라이브라 뜨고, 알림은 시작했다고 뜨는데 이거 왜 그런 거예요? 알림 설정은 있나요?",2
"사진이 안올라갑니다. 프사도 마찬가지고요. 업데이트를 하면 점점 개선되야하는데, 점점 안좋아지네요. 빠른 수정바랍니다.",1
의심스러운 활동감지로 회원님의 계정이 일시적으루 잠겼다고..비밀번호를 변경하여 계정을 보호하세용 라고 하는데 비밀번호 변경안되구 '죄송합니다문제가 발생했습다.다시 시도하세요' 미치겠네용... 일주일째 이러는지..어떻해야 합니까?,1
사진 원본(해상도 포함) 업로드 및 다운로드와 동영상 여러개 동시 업로드가 가능했으면 더 좋겠습니다.,4
지금 스토리에서 음악 검색해서 음악 추가하는거 오류있습니다 하루를 기다렸는데도 그대로네요 음악 검색이 안됩니다 원하는 음악을 넣고 싶은데 검색해도 아무것도 안나와요 오류 수정 좀 하세요,1
하루에 끝은 언제나 인스타로 마무리를 할수있어서 너무좋은것 같아요 내일도 하루가 무사히 지나갔으면 인스타를 할것임,5
지난번엔 사진업로드 안되더니 이번엔 앱 완전종료해도 동영상 소리가 계속난다 어떻게좀해봐라 제발쫌..,1
"부 계정은 뜨는데 본계는 라방 채팅방이 안떠요 대신 부계는 해시테그 팔로우를 못한다고 하고 다크 모드 시용하는데 몇번씩 부분부분 라이트로 오류 걸릴때도 있고 오류좀 고쳐주세요,,",2
인스타 제 피드 전에 올렸던게 안보여요 스크롤이 아예 내려가질않네요 오류 걸리고나서 부턴데 수정좀 해주세요 사진하고 다 날라간건 아니죠,1
"언제부턴가 영상,사진 같이 여러장 올리면 자꾸 에러가뜨네요. 잠시만 그런줄알았더니 계속 에러나서 불편해요",4
인스타그램 디엠 오류 있어요 무한로딩 내용 확인이 불가능해요 고쳐주세요 제발요,1
"업데이트 후 스토리확인, 댓글 확인, 알람 확인 등 꽤 여러 부분에서 딜레이가 발생합니다. 스토리 이미지저장 오류, 게시글 업로드 시 대기상태에서 삭제되는 문제점 다 열심히 무시하며 잘 써왔는데 어플 자체가 제대로 구동이 안되니 사용하고 싶지가 않네요..",1
검토를 요청하려면 계정확인이 필요합니다. 이거 좀 해결해 줘요 난 잘못한게 없는데 계정 묶어놓고 이러면 어쩌나요 제발 좀 풀어줘 세계적인 기업이면 뭐해 이시국에 제일 덕본 소셜인데 고객센터는 AI 유저는 개무시하고 광고만 쏘면 다인가요 제발 풀어줘,1
오류 왜 이렇게 많나요. 지금까지 사소한 오류들 불편함 다 참고 넘겼는데 이제 디엠이 보내지지도 않고 현활은 뜨지도 않고 게시물 새로고침도 안되요. 인스타 나갔다 들어와보고 폰도 다시시작 해봤는데 답이 없네요. 인스타가 문제라는 결론인 것 같아요^^,1
음... 아이폰만 뜨는걸까요? 스토리 노래 올리고싶었는데 음악 올리는게 아예 없어졌어여ㅠㅠ 돌려주시면 감사하겠습네다,3
팔로우 하는 사람 피드에 들어가서 종 모양 누르고 게시물 알림을 해놨는데 며칠전부터 알림이 안와요 짜증나 미치겠어요. 샐러들이 올리는거 바로바로 사야되는데 놓침... 알림 안와서.,1
추천게시물이 홈에 너무 많이떠요. 검색+둘러보기란이 버젓이 있는데 왜 내가 팔로우한사람들 피드보는곳에 추천게시글읓 도배하지? 추천광고좀그만. 계정마다 동영상이 다르게 올라가는건 또 무슨경우죠?,1
스토리 오류로 다른계정도 못들어가는 상황이에요 스토리 게시중입니다만 하루종일있는데 이럴때 삭제기능 좀 있었으면 합니다.,5
계정 만들고 로그인 할려는데 로봇이 아니인지 증명하라 해서 인증하고 확인을 눌렀는데 다시시도하라 하길래 계속 껐다 켰다 도 해봤고 다른 계정으로 로그인도 눌러봤는데 쿠키차단 어쩌고 라는데 전 쿠키차단 안했거든요?버그좀 고쳐주세요,1
스토리 올리면 왜 자꾸 나중에 다시 시도하라고 떠요? 그리고 지금은 프로필사진도 바꿀랬더니 적용도 안되고 업데이트 하고 나니까 자꾸 그래요_!!!,3
1주일되었네요 인스타 계정 들어가지도 못하고 계속피드오류라고 뜨고 언제 고칠건가요 다른건 다되는데 인스타만 안되서 불편해요 오류개선이 왜 빨리 안되고 있는건가요,1
인스타 스토리 사진 삭제가 자꾸 오류가 나요. 빠른시일내로 고쳐주세요. 짜증나 죽겠어요🙄,1
인스타 어플 자체 비율이 이상함 밑에 빈 공간이 있음 어플 깔았다 지웠다 여러번해도 오류 수정 안됨,1
"노트9 사용자이구요, 피드에 업로드한 게시물이 6개만 보이고 나머는 안보이는 오류가 계속 발생합니다. 해결 부탁드립니다.",3
거의 3주전부터 제목처럼 특정 활동의 허용되는 횟수 제한이라는 문구가 뜨는데요... 다른건 다 되는데 팔로우만 계속 안되고있습니다. 그래서 아무것도 안하고 24시간을 기다려봐도 안돼서 다시 48시간을 아무것도 안하고 기다린다음 다시 시도해봐도 계속 저런 문구가 뜨면서 다른건 다 되고 팔로우만 안되고있습니다. 거의 3주째 팔로우가 안되니 너무 답답한데 어떻게해야 풀리나요??,1
인스타 다 좋은데 스토리에 노래를 얼리려고 할때 찾는 노래가 많이 없어요 진짜 많이 없어서 그게좀 별로에요ㅠ,4
다른계정에 비밀번호를 찾을수가없습니다ㅠ 제발연락좀주세요 이메일도 계속돌아보네요ㅠ,5
"어디서부터 잘못된건지 모르겠는데 사진이랑 영상 같이 안올려지고요, 임시저장해놓으면 조금 이따 다 날아가있고요, 필터입혀서 올리면 색감 변해있고요. 이런지 꽤 됐는데 왜 아무것도 개선이 안되는건지 공지라도 띄우시던지.",1
갑자기 왜 이러죠? 인스타 오류가 너무 많아요. 올린 게시물이 사라지기도 하고. 알람이 오지않거나 디엠을 보낼때 안 보내지고 작은 오류들이 너무 많습니다 고쳐주세요. 고쳐지면 리뷰 지우도록 하겠습니다.,1
사람들이 많이 쓴다해서 어쩔 수 없이 써보는데 해킹 피해도 심각하고 알고리즘 배치도 쓰레기고 볼 만한 것도 없네. 계정 해킹되서 아이디 삭제됐다.,1
어...음 업뎃이 된건지는 자동업데이트라 모르겠지만...나만 인스타 카메라 안되는건가요...부메랑은 그나마 가능했는데 부메랑도 안돼욯...스토리 막 24시간 지났는데 올라와있구...,3
"리뷰 삭제 당해서 다시 남깁니다. 궁금하지도 않은 추천 게시물, 사진 여러장 업로드시 사이즈 조절 불가, 해시태그 팔로우 취소 안 되는 오류, 스토리 음악 검색시 무조건 결과 없음 뜨는 오류, 업데이트마다 조작 불편해지는 인테페이스, 보관함 관리시 일괄 기능없이 하나하나 관리해야 하는 불편함 등 다양한 오류부터 낮은 수준의 기능까지 전부 유저의 편의성을 고려해서 앱 개발을 하려는 의지가 전혀 없어 보입니다. 업데이트 전이 훨씬 인터페이스 활용 쉽고 추천게시물도 안 뜨고 그랬는데 업데이트를 하면 할 수록 좋아지긴 커녕 나빠지기만 하니...전체 리뷰",1
여러 문제점들이 있었고 많이 개선되오긴 했지만 뭐랄까 아직 아쉬운 부분들이 많고 업그레이드되는 속도가 많이 늦는 것 같습니다ㅜ 우선 제발제발 바라는 딱 두가지가 있는데 1. 사진 잘리지 않고 원본으로 올라가는 것(여러장일 때두요ㅜ) 2. 수정할 때 게시물 사진이나 동영상도 다시 올릴 수 있는 것 어떻게 안될까요ㅜㅜㅜㅜ 수정해서 올리고 싶은 사진들이 많은데 삭제하고 재업로드 하자니 받아놓은 좋아요와 댓글이 아깝고.. 그렇다고 같은걸 연달아 다시 올리기도 뭐하고ㅜㅜㅜㅜ 제발 가능하게 해주세요,3
프로필 사진 변경하려는데 자꾸 와이파이변경하라고 뜨고 와이파이 잘만 터지는데 한두번아니고 자주 오류뜨는데 심각하네요 좀 제발 제대로 신경좀 쓰세요 하루이틀이래야 사용하지 원 짜증만 나네요,1
요즘에 스토리 음악 기능에 노래를 검색해도 아예 안떠요 이거 좀 해결해 주세요,4
인스타 스토리 음악 검색이 안되는 사람들 천지인데 왜 안고쳐지고있나요? 몇일째인지모르겠네요,1
하 ㅠㅠㅠ 저 프로폐셔널 계정이긴한데 잠깐 개인으로 바꿨다가 다시 돌리니까 음악 막 이상한거 나오고 한국음악이 다 없어지고 무슨 아이돌 노래도 검색하고 한국음악 유명하다는거 다 검색해봤는데 나오기는 커녕 털끝도 안보여요 진짜 도와주세요,1
스토리에 노래를 넣으면 나중에 하이라이트에서 스토리를 볼때 노래가 안 나오네요ㅠ 고쳐주세요 하이라이트 볼때 너무 불편해요,1
갑자기 프로필사진이 바뀌지않는 오류가 안 멈춰요 제거했다 다시 깔아보기도 했고 와파 확인도 해봤는데 그대로인데 해결 좀 해주세요,3
겔럭시10 플러스를 사용중입니다 인스타 개인 사진이 올라오지 않아 오류 보내기를 합니다 확인부탁 드립니다,4
"스토리 음악 올릴려고 음악 검색창에 노래 제목이나 가수 입력했는데, 자꾸 아무 결과가 없다고 떠요,, 고쳐주세요ㅠㅠ",4
대체 뭐가 뭔지.. 글 게시하는 과정이 힘듬. 이미지가 있으면 쉽게 올릴수 있지만 글만 올릴경우엔 힘듬,1
사진오류가 너무 많이나요. 업데이트했는데도 계속 이미지 표시할수 없다고 뜨고,2
사진위에숫자표시가 사라질때도있고 안사라지고계속떠있을때가있어서 불편하네요,2
들어가는데 자꾸 피드를 새로고침 할 수 없음 이라는 문구가 뜨면서 읽어들이는 중 이라는 말과 함께 로딩이 되는데 지웠다 깔아도 이러고 로그아웃했다가 다시 로그인 해도 이러는데 문제가 뭔가요..?,1
한거라곤 스토리 한번씩 올린 것 밖에 없는데 갑자기 정보를 제공하라느니 검토 후에 액세스 시켜준다느니 거리네요...ㅋㅋㅋㅋ 뭐 정지가 된건지 뭔지 설명도 아무것도 없고 대체 뭡니까?,1
디엠 기능도 좋고 다 좋은데 디엠하다가 상단알림창 볼때 갑자기 전화가 걸려서 당황스럽더라구요. 그런점만 보완해주시면 좋을것같습니다.,3
플립3 버벅임 무한로딩 잘 쓰고 있었는데요 이상하게 요즘들어 인스타가 원활하지가 않아요 인터넷 안터지는것처럼 사진도 안뜨고 새로고침도 안돼요 왜이러는거죠 답답하네요,2
스토리 올릴 때 노래 검색 결과가 전혀 나오지 않아요 개인용 계정으로 혹시 몰라 전환했는데도 그대로네요 빠른 시일내에 검토 부탁드립니다,2
아니 무슨 아무것도 안했는데 정지한번 먹이더니 좋아요 한번 누르니 바로 정지먹여서 풀리고나서 일부러 좋아요도 안누르고 광고계정은 다 차단하고 팔로우도 안하고 내 일상 두세개 올리니까 또 정지? 뭔 기준이에요. 내가 내 팔로우들이랑 소통하겠다는데. 진심 짜증나네. 더러워서 안한다,1
갤럭시Z플립3사용중인데 인스타 며칠째 게시도 안되고 매번 오류라고 나옵니다 폰 바꾸고 그러네요 지인아이폰으로 사용해보니 잘됩니다 Z플립3사용자들 불편이 많아요 수정 부탁합니다,3
생각보다 좋은앱이고 저의 추억사진이나 가족이 올리는 사진을 보니까 좋네요 뭐 따로 문제점은 없구요 연예인 사진도 갖고 올스도 있어서 좋네요,5
최근 업데이트후 사진앨범 정렬이 뒤죽박죽으로 됩니다. 광고나 판매샵에만 신경쓰고 품질은 매우 불만이네요. 해결 안되는건가요?,2
이유도 없이 하얀 화면이 되거나 해킹됬다고 뜨는 일이 발생하네요.. 그러고서 계정 삭제하고 지웠습니다 이제는 안 할려구요,1
팔로잉수가 늘지 않아요 친목 계정이라 하루에 맞팔 요청이 많아서 팔로우를 하는데요 어제부터 팔로잉수가 늘지 않네요 버그 좀 개선해주세요..;,2
아니 인스타 이계정이 회원님의 계정인지 확인해 주세요가 계속 나와요 몇시간 전만 해도 잘되다 이거 어떻게 해결 해야하나요?,1
북마크 한 사진들 카테고리별로 나눌수있는기능 (나만보이는기능) 너무좋아요 그런데 게시물 보관(비공개) 으로 전환하면 북마크(저장됨) 카테고리에서 사라져요 그런점이 아쉬움 전환한게시물이어도 카테고리북마크에서도 보이면 좋겠어요 ~^^ 그럼 피드도 예쁘게 정리될것같아요 사진이 7천장이넘다보니 절실하네요 이런기능 가이드도 30장 적어요 한 50장 으로 늘려주심좋겠어요 날로 블로그처럼 기능이많아지는 인스타그램 애정합니다 개선도부탁드려요~^^,4
