reviews,scores
제주 도착해서 비가 와서 이번 여행 어쩌나 했는데..... 숙소 도착하자마자 비도오고 아이들때문에 정신없었는데 친철하게 나와주셔서 저희 짐도 다 챙겨주시고 방도 아이들이 쓰기 좋은 이층침대 있는 방으로 업그레이드까지 해주고 (완전감사) 방 컨디션이 너무 괜찮았음. 역시 소문이 자자하던 이불. 샤워가운 너무 좋았구요 (진심) 침대 대박!!!!!!!! 높낮이 조절가능한 침대임. 티비서랍장에 왼쪽은 성경책과 오른쪽은 불경책이 들어있음 편견없은 호텔임 ㅋㅋㅋㅋㅋㅋㅋ) 정말 너무 맘에들어서 마지막날 다시 여기서 묵을꺼임. 아이와 함께쓰기 좋음. 위치도 시내쪽이라 기본요금. 가격대비 최상임.(강추),5
시내에서 하루 둘러보고 싶어 메종글래드를 예약했습니다. 잠을 자는 목적이어서 사실 크게 기대랄 것도 없이 갔으나 입구에서부터 정말 친절하게 짐을 옮겨주셨고 체크인아웃 모두 아주 신속하게 처리해주셨어요. 숙소는 깔끔했고 욕심도 아주 깔끔하고 모던한 느낌이었습니다. 온도 조절도 쉽게 잘 되서 푹 잘자고 왔어요. 특히 제주시내 중심에 위치해있어서 시내 접근성 최고인것 같아요. 다음 제주 여행 때 또 방문 의사 있어요!,4
진짜 너무 깨끗하고 침구 푹신하구 부드럽구 넘 조아요 ㅜㅠ 집 온거마냥 잘잤어요 그리구 화장실도 넘 깨끗하고 수압도 따뜻한물도 다 완벽해요 !! 특히 직원분들이 넘 친절하신데 가족 3명이서 여행온건데 업그레이드 해쥬셔서 침대 3개 있는 곳으로 바꿔주셨어요 !!! 너무 짱짱 고민 말고 제주시내이서는 여기서 묵으세요 진심,5
신관으로 업그레이드 시켜주셨어요. 모든 시설이 깔끔하고 건물 자체도 세련됐네요. 주차도 가까운 곳에 할수 있고 공항도 가까워서 좋아요,5
한라산 뷰도 좋고 안마 의자도 좋고 위치도 좋아요 강력하게 추천합니다 50자 채우는건 매우 어렵군요 하여간 좋아요 침대도 좋아요,5
"작년 여름 휴가때 너무 잘 쉬다 와서 이번 혼자여행때 다시찾은 매종드 역시 친절도, 위치, 방컨디션 최고였습니다. 잠시 실수로 신관을 안내해 주셔서 조금 놀랬지만 제가방문한건 5일인데 신관은 10일부터 오픈이라는..... 엘리베이터가 안되서 당황하고 있는데 다시 오셔서 다시 방 잡아주시네요. 혼자여행이었는데 방 업글해주셔서 너무 큰방에서 잘쉬다왔습니다. 가든뷰 짱이었습니다. 조만간 다음 여행때 다시 뵙겠습니다.^^",5
갑작스럽게 오게됐는데 아주 만족했습니다 1층에 편의점도 아주 편리하구요 아티제도 맛있습니다!! 칫솔은 1000원에 판매하니 참고하세요,5
"어머니를 모시고 처음으로 방문해본 숙소였습니다. 중층 이상으로 배정이 가능한지 여쭤보았는데, 일찍 체크인해서 그랬는지는 몰라도 흔쾌히 그렇게 해주셔서 정말 감사했습니다. 그것 외에도 이것 저것 방 컨디션이나 전망에 대해서도 여쭤보고 최종적으로 결정하였는데 섬세하게 배려해주셔서 숙박 전반적으로 참 기분이 좋네요! 방도 쾌적하고 포근해서 가족단위 여행에도 적합해보입니다. 웃으며 여행을 마무리 할 수 있어 기쁩니다! 서비스가 남다른 호텔인 것으로:) 감사합니다!",5
호텔이 깔끔하고 좋습니다. 고급 호텔이라서 그런지 짐도 다 들어주고 방까지 에스코트도 해줍니다. 호텔이 매우 넓고 할 것이 많아서 좋은것 같습니다. 1층에는 카지노도 있고 레스토랑도 이용하기 좋습니다. 시내에 있어서 이동하기도 편합니다. 다만 다소 높은 가격과 협소한 주차장은 아쉽습니다.,4
"침구도 좋고 수영장 뷰도 너무 좋아요! 원래 오래된 가구를 좋아해서 가구도 예쁘고 너무좋습니다 다만,방음이 잘 안되서 창문을 열고자면 옆방에서 코고는소리도 다 들리고.. 복도에서 사람들 떠드는소리도 너무 잘들립니다 ㅠㅠ 그치만 그걸 감안하고라도 너무 좋은 시간이였어요! 아그리고 진심 여기 1층 커피숍 커피 개존맛탱이에요 저 7박했는데 진심 매일매일 사먹었어요 텀블러 사용하면 오백원할인이고 진심 ㅈㅔ주도에서 마신 아아중에 원탑ㅇㅇ 리얼로!! 진심!!!!",4
"1.투숙객의 건강관리 -로비의 세갈래 길 중 어디로 가야할 지 몰라 헤메다 여기겠지 싶어 올라감->그 층에 해당 호수가 없음->한층 더 올라가 봄->그래도 없어서 헬퍼님께 여쭤봤더니 신관으로 가야한다고 함->로비에서 다시 물어봄->다른 길로 올라가서 겨우 찾음 덕분에 호텔 구경도 하고 걷기 운동도 함 -체크인 시, 이에 대한 안내가 없었고 조식 신청을 하지 않은 내 끼니 걱정만 줄줄이 읊어 주심. -낮에 목욕을 하려고 하니 최고로 틀어도 미지근한 온수만 나옴. 아침 저녁으로는 문제 없이 콸콸 나옴. 저녁시간에 목욕하고 자는 것이 좋다는 배려 2.지역경제 활성화 어매니티에 칫솔이 없고 유료로 판매. 자연스레 호텔 앞 편의점에서 구매하게 되니 지역경제가 활성화됨 3.코로나 대응 오전 비행기라 전날 렌트카를 반납하고 셔틀로 공항에 가려했으나 코로나로 9월부터 셔틀을 중단했다고 함. 이렇게 코로나에 대한 대응이 빠르시니 곧 조식뷔페와 카페, 카지노 등도 다 닫을 것이라 예상됨. 예약사이트에 미리 공지바람. 4.혁신적인 인테리어 지금까지 세계 각지의 호텔, 호스텔, 게하, 에어비앤비를 경험했으나 스프링쿨러가 노출되어 있는 이런 혁신적인 인테리어는 처음 봄.",2
신혼여행으로 제주도에 와 이틀을 묵은 신혼첫날밤 호텔입니다 체크인할때 신혼여행왔다하니 룸 업그레이드도 해주시고 직원분들이 매우 친절합니다 시설도 깨끗하고 정원이 너무 예쁘게 잘 정비되어있습니다 모던한 분위기면서 가성비가 훌륭합니다 다음에도 꼭 다시 오고싶은 호텔입니다,5
6/7오늘 이른아침 6시쯤??? 체크아웃하던 당시 컨시어지 데스크가 많이바빠 제가 기다리는걸 인지하시고 프런트업무하시던 남성분이 뛰어와 도와주시더라구요 친절함과 세심함에 놀랐습니다! 감사합니다~~ 직원분들 친절하세요~!,5
"예전에 그랜드 호텔일 때 저희 아이 돌잔치를 여기 삼다정에서 했었더랬죠. 제주도에서는 아주 전통있는 호텔입니다. 그 후로 메종 글래드로 업그레이드 되었는데, 위치, 시설, 서비스에 비해 매우 합리적인 가격대의 만족스러운 호텔입니다. 그래서 저희는 명절에 제주도 내려오면 늘 글래드에 숙박해요. 특히 1층에 아티제와 백미당이 있어서, 여기 커피와 베이커리를 좋아하는 저희 가족에게는 플러스예요.",5
"지금까지 제주여행을 다니면서 여러호텔을 이용해보았지만, 메종 글래드에서 가장 만족스러웠습니다. 우선 공항의 접근성과 쇼핑의 편리함 그리고 조식의만족도가 최고이며 무엇보다 직원분들의 친절함이 기억에 남습니다. 앞으로 우리가족은 제주에 갈땐 메종을 찾기로했답니다.",5
"엄마랑 첫 제주도 여행인데 침구가 너무 좋았고, 직원분들도 친절하셔서 편안하게 쉬고 왔습니다. 교통도 편해서 짧은 여행이었지만 알차게 볼 수 있었도요. 3층에서 이틀 묵었었는데 정원 같은 곳이 바로 보여서 이뻤어요. 거기 돌아다니니까 수영장도 2개 있었는데 겨울이라 못써서 아쉬웠습니다 ㅠㅠ 여름에 꼭 여기 오려구요!! ㅎㅎㅎ 추천합니다~~",5
친구가 제주도에 놀러와서 투숙을 하였는데 객실이 깔끔하고 뷰도 좋았어요. 야외 수영장이 보이는 방향이었는데 야간에는 조명을 켜서 너무 예쁘더라구요. 체크인하러 가는 그 순간조차도 벨맨에게 대접을 받았습니다. 왠만하면 실명을 거론하지 않는데 프론트에 문J.. 이름이 기억이 안나지만 체크인이 너무 친절해서 기분이 좋았습니다. 웃는 모습이 너무 선하고 밝아서 여행 첫날부터 스타트가 좋았네요. 다음에 투숙을 할 경우가 생긴다면 또 다시 이용할거에요~!!,5
차를 좋아하는 아이들에게는 최고의 선물~~ 카운터에서 친절하게 안내해주셔서 편하게 이용하고 왔어요~~ 삼다정 디너 최고입니다. 기회가 되면 여름에 또 오고 싶네요~~,5
1월 13일부터 1월 15일까지 2박 묵었습니다. 저렴한 가격에 업그레이드를 해주었고 모든 면에서 친절하고 편리했습니다. 삼다정 조식도 강추! 매생이 전복죽은 반드시 먹어보세요! 또 방문할 의사 있습니다.,5
"호텔 프론트 직원들 너무 불친절하고 안내도 제대로 해주지 않음 이런 호텔은 처음 봄 체크인시 호텔 레스토랑이나 시설 이용 시간 등등 안내없고 뭐 물어봐도 불친절 정말 재수 없음 룸도 호텔이 아니라 모텔 같고 5성급이라고 되어있는데 말도 안됨 룸상태 엄청 올드함 침대도 불편하고 화장실도 엄청 좁았음 정말 여행 많이 다녀봤지만 이런 호텔,서비스는 처음이라서 너무 당황스러웠음",1
일단 공항에서 가까운거리에 있어서 편리합니다 주차공간도 충분해요! 체크인할때도 너무친절하시고 다들 웃으면서 맞이해주셔서 너무좋았습니다 객실도 깔끔하고 특히 침구가 너무 푹신하네요 잘쉬다가요~,5
"이불에 생리혈이 새서 크린비용으로 5~10만원 생각하고있었는데, 호텔 관리인이 오더니 구스 이불을 못쓰게 되었으니 '17만원'을 달라네요. 세탁을 할 수 없다는게 그 이유였습니다. 하루도 지나지 않은 이불을 세탁이 불가능하다는게 이해가 가지 않는다고 하자 호텔 세탁업체 관리인을 불러주시겠다고 기다리라고 하더군요. 몇 분 정도 기다리자 메종글래드 세탁업체 관리인분이 오셔서는 구스 이불은 세탁이 가능하니 세탁비만 주시면 된다고 하셨어요. 그 말을 들으니 고생하실 세탁 관리인분께 죄송스럽고, 정말 감사한 마음이 드는 동시에 호텔 관리인에게 몹시 불쾌하더군요. 세탁 업체와 제대로 커뮤니케이션을 하지않은 상태에서 '구스 이불 세탁 불가능' 이라는 결론을 지어버리고, 고객에게 이불 가격을 청구하는 그 자세가 대체 무슨 의도였는지 모르겠습니다. 만약 제가 이의 제기를 하지않았더라면 그대로 숙박비보다 더 비싼 17만원을 내는 '호구'가 됐을겁니다. 매우 불쾌했지만 더이상 말을 섞고 싶지 않아 세탁비용인 5만원을 드리고 나왔습니다. 이게 호텔인지 호구제조텔인지 여행 마지막 날에 빅 엿을 먹었습니다.",1
"1. 안내직원들의 표정 불친절, 안내 미흡 2. 화장실 문 이격발생으로 시설팀에 연락하니 고장이맞다며 화장실 문 열린채로 볼일보라고 말함. 방 바꿔달라니까 지금은 만실이라 내일 바꿔주겠다함 3. 내일되도 아무런 반응이 없기에 안내에 물어보니 그런 소식 받은적이 없다함 4. 안내측에서도 그 다음날 가니까 하루 더 참으라함. 다신 가기 싫은곳. 가지마세요",1
제주공항에서 아주 가까운 위치에 있으며 서비스 및 시설 모두 훌륭합니다. 무엇보다 호텔 내에 있는 음식점들이 괜찮은곳들이 많습니다. 다만 주변에 관광객이 한국인 보다 더 많아보이며 주변에서 먹을것은 찾기 어렵습니다.,5
"남자친구랑 제주여행을 떠나면서 가장 신경쓰고 꼼꼼하게 찾아보며 예약한 호텔!! 후기가 다들 좋고 공항이랑도 너무 가까워서 이번에 예약해서 1박 숙박했어요 역시 특급호텔은 다른가봐요..!직원들 천사인가요? 다들진심 너무 착하셔서 역시 특급호텔은 다르구나 느꼈어요😊 그리구 객실 진짜 깔끔하고 뷰가 대박이였어요.. 비행기 이륙하고 착륙하는거 보이구요 바다두 보이구요.. 아진짜 ㅠㅠ 너무좋았어요 리뷰쓰면서 생각하니또가고싶네요❤ 다음에는 1박이 아니라 2박,3박 할꺼예요ㅎㅎ 메종글래드 직원분들 사소한 서비스 하나하나 진심으로 챙겨주셔서감사했습니다❤",5
제주도 올때마다 한번씩은 꼭 들리게되는데요 그때마다 매번 메종글래드 침구류에 반하고가요 ㅠㅠ 다른 호텔들보다도 진짜 퐁신퐁신해서 꿀잠자기 너무 좋아요... 어메니티 향도 너무 좋아서 비누 쓸 때마다 기분도 더 좋아져요:> 리셉션 직원분들도 체크인부터 체크아웃까지 너무 친절하게 대해주셔서 늘 감사합니다! 공항 근처 호텔 찾으시는 분들에게는 글래드가 최고인거같아요! 다음에 여름에 또 제주도 오게되면 수영장도 즐길겸 글래드로 또 와야겠어요 ㅎ_ㅎ,5
시내에 위치해서 이곳저곳 둘러보기에 위치가 너무 좋았고 주변 맛집탐방과 쇼핑하기에도 너무 좋았어요~ 그리고 무엇보다 호텔직원들이 서비스가 친절해서 너무 만족스러운 여행하다 가요~ 제주도 호텔 고정픽이네요-!! :),5
제주도에 갈 때마다 꼭 머물다 가요 공항이랑 가깝기도 하고 침구가 너무좋아서 올때마다 사가고싶을 정도예요 피로풀기도 너무 좋고 어메니티들도 너무 좋네요! 무엇보다 매번 프론트에서 친절하게 해주시는 직원분들 덕에 자주 가게되는것 같아요 :) 저번 방문 때 맛집물어봤더니 추천해주셔서 너무 맛있게 먹은 기억이 있었는데 이번에 또 그 직원분에게 체크인하게되어 내심 반가웠어요! 너무 예쁘셔서 잊을 수가 없어요 너무 감사합니다:)) 아 그리고 공항셔틀이 있더라구요! 이번에 처음 이용해봤는데 완전 만족했습니다,5
공항과 가까운게 매우 좋습니다. 가격도 비수가 골라서 가면 괜찮은 편이고요. 생각보다 풀장도 괜찮아서 아기들 놀기 좋습니다.,5
"제주도 최고의 호텔이네요. 물론 제주도에 좋은 호텔많지만, 메종글래드는 침구도 좋고 무엇보다도 직원들이 너무 친철해요. 특히 박보선직원분의 친절함때문에 감동받아 이 호텔에 한 8번정도는 방문한거 같아요. 제주도 올때마다 메종글래드가 만실만 아니면 매번 여기로 방문해요. 꿀잠 부르는 침구와 감동을주는 직원들의 서비스! 여행을 행복하게 해주셔서 감사합니다.",5
저녁 늦게 호텔에 도착하자마자 좋은 방으로 업그레이드 해주셔서 아기가 잔디밭에서 재밌게 놀았습니다. 일하시는 분들도 많이 친절하셔서 가족들 모두 만족하고 갑니다.,5
"룸 상태 : 프리미어룸으로 예약 했으며, 33평방미터로써 방사이즈는 양호한 수준이다. 프리미어룸의 디자인 컨셉은 좀 난해 하다. 티비쪽 벽면의 색상과 침대쪽 벽면의 색상이 다름. 쇼파는 라운드 형이며, 음식을 먹기에도 편함. 다만 욕실이 리모델링을 안했다고 생각들 만큼 올드한 느낌을 줌. TV는 최소 8년은 넘은 듯 한 모델로 생각 됨. 럭셔리 호텔이 아닌 비즈니스 호텔인 만큼 수긍 할 수 있는 정도의 룸 컨디션 호텔시설 : 카지노가 있는 호텔인 만큼 호텔 안에 편의점 부터 카페 다양하게 갖추어져 있다. 수영장 및 짐은 이용을 안해봐서 존재 유무는 모름. 그외에 편의성은 매우 높은 편 주변환경 : 중국인이 많이 오는 호텔이라, 주변에 중국샵(상점) 이 많아서 딱히 주변 환경이 좋은 편은 아님. 주위에 레스토랑이 거의 없고, 있어도 중국관광객들을 위한 수준의 레스토랑만 있는 편 서비스 : 로비 및 객실 친절도는 보통 수준, 특별히 친절한건 없으나 따로 요청을 안해도 룸 업그레이드 해줌. 이점은 고맙게 생각 함. 미니바 가격도 굉장히 합리적이라고 생각되며, 룸서비스 역시 적당한 수준의 가격. 총평 : 서귀포가 아닌 제주시에서 숙박을 한다면 추천 할 만한 비즈니스 호텔 단 가격이 150$ 수준으로 예약이 가능하다면 이다.",4
제주공항이랑 가깝고 주변에 쇼핑거리와 먹을거리가 풍부해서 위치가 매우 좋았어용! 강력추천!! 그리고 로비에 직원들도 많고 친절하셔서 호텔 이용하는데 기분이 넘나 좋은것!ㅋㅋ 스위트룸 이용했는데 방도 넓고 룸컨디션도 깨끗하고 좋았습니다 다음에 또 방문하겠습니당 감사합니다,5
전체적으로 깨끗하고 호텔내 시설이 너무 좋았어요 직원들도 친절하시고 특히 프론트 박보선님 너무 친절하세요 호캉스 즐기기에 너무 편리한 시설이고 공항이랑 가까운것도 좋았어요! 또 방문할 예정이에요♥️,5
제일 기본 객실 사이즈는 작지만 서비스및 조식이 좋았습니다. 스위트룸에 숙박한적이 있는데 스위트룸은 욕실이 특히 넓고 좋았어요.,4
도심속에서 조용히 푹 쉬기 좋습니다 비가 너무 많이내려 수영장과 정원산책이용은 못했지만 주변에 맛집이 많이있고 1층엔 아띠제와 편의점까지 위치해 편리합니다 다만 칫솔과 치약이 없는게 충격적이었어요 ㅎㅎ,4
룸도 깨끗하고 작지만 욕조도 있었어요 비가 와서 수영장은 잠깐밖에 이용못했지만 만족합니다 직원분들도 다 친절해요 체크인할때 조식 30프로 할인쿠폰을 줘서 조식도 저렴하게 잘 먹었어요,5
"3박 4일동안 제주도에 머물면서 매종글래드 이용했어요 체크인 체크아웃 짐맡길때 셔틀버스 이용할때도 직원분들 다 친절하게 잘 안내해주셔서 좋았구요, 시설도 깨끗하고 무엇보다 침대가 진짜좋았어요ㅠㅠ 청소도 잘 해주셔서 편하게 방 이용했던거 같아요 수영장에도 추운날이었는데 온수풀도 있어서 따뜻하게 이용할수있어서 너무 좋았구요!!ㅎㅎ 다음에 또 제주도에 오게되면 꼭 다시 이용하고 싶어요 위치도 좋아서 여기저기 잘 다녔어요 3박 4일동안 편하게 잘 쉬었다 갑니다!!!!",5
제주시내에 있어서 바다전망은 아니지만 전반적으로 숙소 깔끔하고 조용해서 좋았어요. 여름에 수영장에서 물놀이 하기에 좋고 공항과 가까워서 제일 마음에 들어요!,4
"공항과 가까운 것이 일단 너무 편했고, 걸어서 갈 수 있는 곳들이 많아서 정말 편했어요. 해변을 보기 위함이 아닐땐 거의 걸어다녔어요. 리셉션직원분들도 굉장히 친절하고 내부도 깨끗합니다. 오래된 호텔이라 세월의 흔적은 보이지만 괜찮아요. 5성급이라기엔 이제 부족해보이는 부분들이 많지만 가격이 일단 4성급 수준이니.. 가성비가 최고입니다. 아이들과 온 손님들도 많았고, 중국인 관광객도 많았지만 전혀 시끄럽지 않고 쾌적하게 지낼 수 있었습니다. 다만 주차장이 협소한 것이 안타까웠어요. 지하주차장이 있으면좋으련만..",5
"수영장도 괜찮고, 객실도 깨끗하고 넓고 커플끼리 숙박하기엔 마음에들어요 위치도 좋은 자리에 있고 다음에도 재방문 하겠습니다",5
가족들과 함께 호캉스 즐기기에는 최고인듯 ㅎㅎ 직원들도 친절하고 수영장도 애들 놀기에는 적당한듯 ㅎㅎ 휴가 잘 즐기다 가요,5
직원들도 엄청 친절하고 대체로 많이 웃어주세요 ! ㅎ 수영장도 깔끔하고 좋네요 욕실이좋으니 거품목욕도 추천해요 ㅎㅎㅎ,5
윗방에서 걸어다니는 소리부터 옆방에서 들려오는 목소리까지;; 이틀 묵었는데 정말 심각한 수준입니다. 예약하시는 분들은 참고하시기 바랍니다. 저는 다신 이곳에 숙박하지 않을 예정입니다. ※다른 분들이 소음 지적하는 리뷰에 호텔 측에서 댓글을 다셨던데 전혀 문제 인식을 못하고 있으신 것 같네요;; 같은 종류의 댓글이라면 사양합니다. 하루만이라도 묵어봤다면 아실텐데요.,1
매년 2박이상 묵는데 항상 만족합니다 직원분들도 친절하고 수영장도 좋아요 올해는 아가랑 함께 왔는데 수영장에 온수나와서 더더욱 만족합이다 물이 따뜻해요~~,5
여행 마지막 일정으로 묵었던 호텔인데 전체적으로 시설도 너무 깨끗하고 직원분들도 친절하셨어요 조식은 맛도있었지만 분위기가 마음에 들었어요! 렌트카 회사나 공항접근성도좋아서 공항가기전에 이용하기 편했습니다 다음에 기회가 된다면 다시 이용하고싶어요,5
"갑자기 제주에 갈 일이 있어서 모바일로 예약을 하게 되었습니다. 공항에서의 접근성이나, 객실 컨디션 등은 만족스러웠습니다. 다만 직원들이 프로페셔널 하다는 느낌은 없었네요.. 그럼에도 불구하고 재 방문 의사 있습니다.",4
"기대 이상으로 좋았던 숙소였습니다. 첫 제주도 여행 마지막날 방문했었는데 직원분들도 친절하시고 방도 깨끗해서 여행 마무리를 잘 할 수 있었습니다. 특히나 로비에서 김용찬, 두 분께 친절한 설명과 사소한거라도 친절하게 설명해주시는 모습에 감동 받고 갑니다!",5
객실이 너무 좋았어요 침대 특히 쿠션감도 정말 독특하고 구스이불도 완벽 그자체 베딩이 너무 맘에들다보니 모든 시설이 다 편했고 깔끔해서 아주 만족스러운 숙박을 했습니다. .. 그리고 직원들고 다들 너무 친절하셔서 ...제가 몸둘바를 모를정도로 과하게 친절하셔서 꼭 다시오고싶은 좋은 호텔입니다. 김용찬 직원분 윤정훈직원분 김문주 직원분 정말 감사했구요 너무 친절하셨어요. 각 파트별로 정말 잘 신경써주셔서 두서없는 글이지만 최고였다고 말하고싶습니다,5
돌 아기와 찾았던 제주 메종 글래드 호텔... 깨끗하고 불편함이 없어서 좋았어요 조식도 맛있게 먹었고 아이가 너무 어려서 자유롭게 여행을 못해 아쉬워 다음에 꼭 다시 와야겠다는 생각했어요,5
아이랑 갔을때는 이곳만함곳이 없네요 신관보다 본관을 선호하는 편이예요 가격대비 완전 좋답니다 아기가 있으시면 한실추천드려요,4
친구 추천으로 왔는데 방도 깨끗하고 음식도 맛있고~ 무엇보다 수영장이 너무 좋네요~ 아이와 함께즐거운 하루 보냈습니다. 근처에 맛집도 많고 산책하기도 좋은 것 같아요,5
메종글래드 호텔 추천합니다!! 이번에 월차내고 친구랑 잠깐 제주도 왔는데 호텔 어디로 예약할까 하다가 후기가 너무 좋아서 메종 글래드로 왔는데 너무좋아요! 직원분께서 룸을 업그레이드 해주셔서 생각보다 더 좋은방에 묵고 와서 덕분에 좋은휴식 취하고 왔어요 ㅎㅎ 방도 예쁘고 깨끗해요,5
"제주도 여행을 1년에 4~5번 오는데 공항 근처 시내에 위치한 호텔을 찾다보니 위치, 가격, 서비스 만족도 등 다양한 부분에서 메종글래드 호텔이 가장 적합하고 좋았던거 같아서 매번 이용하게 되네요! 다른 호텔에 비해 룸컨디션이 최상이고 무엇보다 직원분들이 친절하시고 문의 시 센스있게 맛집 설명을 잘해주셔서 다음에 제주도를 방문한다면 또 이용할 예정입니다ㅎㅎ 저의 후기가 많은 분들에게 도움이 됐으면 하네요!",5
제주도의 다른 5성 호텔에 비해 가격이 저렴하여 기대를 안했는데 직원들도 친절하고 무엇보다 구스이불 너무 좋아서 꿀잠잤네요 . 판매도 한다길래 명함받아왔네요 메종글래드 정말 가성비 갑입니다 !!!!,5
기억도 안남 이거 뭔데 하라고 계속뜨는지 의문이구여 어딘지도 모르는데 평가를 하라고 하니 어렵네여.... 저는 단지 검색만 했을뿐인데....,3
이번 설연휴 때 부모님 모시고 제주 여행을 다녀왔는데 메종글래드 선택한 게 최고의 계획이었다고 생각합니다. 너무 좋아요^^,5
편안하게 가족 휴가를 보내려고 메종글래드에 갔어요~ 호텔에 도착해서 체크인할때 프론트 직원분들이 친절하게 안내해 주셔서 좋았어요. 소문대로 호텔의 침대가 너무 포근하고 좋네요~ 포근한 침대를 좋아하는 아이들이 하룻밤을 더 자고싶다고~ 아숩지만 다음을 기약하고.. 다음에도 메종글래드에서 꼭 편안한 휴가를 보내고 싶네요^^,5
"전기차 충전하는 게 없어 불편했어요. 제주 운송수단하면 전기차 인데, 특히 렌트카는 더 그렇구요. 전기차 충전시설이 없다니 당황했어요. 투숙하면서 충전해야 다음 일정에 차질이 없는데 ㅠㅠㅠ",3
